Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID00899,Male,20,Psychology,66.0,9.2,3.4,7.7,12,3.21
ID01159,Male,22,Engineering,55.8,5.0,2.44,7.2,9,2.81
ID04369,Male,21,Computer Science,63.2,5.3,2.65,7.5,11,2.85
ID03582,Female,22,Business,74.9,7.0,2.6,6.9,6,2.86
ID04395,Male,22,Business,60.0,7.2,2.34,5.7,9,1.88
ID02638,Male,23,Psychology,80.9,9.0,2.94,8.0,8,1.73
ID01013,Female,21,Mathematics,61.2,7.6,2.63,6.4,6,2.73
ID00661,Male,20,Computer Science,87.8,3.8,2.33,6.4,5,2.04
ID04258,Male,21,Economics,48.7,8.3,3.19,7.0,9,2.84
ID00444,Female,21,Engineering,46.3,11.4,2.53,6.1,16,2.15
ID04260,Female,21,Psychology,84.0,6.2,2.45,7.4,7,1.8
ID04292,Male,21,Economics,52.5,6.6,3.16,5.9,15,2.29
ID02506,Male,22,Business,66.8,7.3,2.33,7.8,5,1.95
ID02899,Female,20,Economics,41.6,2.6,3.11,6.2,11,2.58
ID02934,Male,21,Psychology,67.1,6.9,3.04,5.8,9,2.56
ID01013,Male,22,Psychology,76.9,8.9,3.05,6.0,18,2.52
ID02734,Male,20,Economics,76.4,9.6,2.37,7.5,7,2.49
ID00792,Female,22,Mathematics,74.6,5.9,2.24,6.8,12,1.87
ID03541,Female,22,Psychology,44.6,8.6,3.09,7.2,11,3.71
ID01852,Female,22,Psychology,48.9,8.8,2.92,5.8,12,2.02
ID01369,Female,20,Psychology,81.2,3.2,2.86,5.6,13,2.82
ID03428,Female,21,Psychology,58.2,7.5,3.69,7.2,15,3.42
ID01028,Female,21,Computer Science,64.0,6.9,2.61,8.8,7,2.57
ID04151,Male,23,Mathematics,73.1,6.0,2.61,5.7,10,2.49
ID03016,Male,22,Economics,62.9,7.4,2.73,6.1,14,2.85
ID00513,Male,22,Psychology,77.4,10.5,2.1,6.5,9,2.22
ID01730,Female,20,Mathematics,82.7,8.2,3.39,7.6,9,3.32
ID00269,Female,20,Computer Science,79.1,9.5,2.79,8.8,8,2.12
ID04365,Female,21,Mathematics,69.7,9.7,2.06,4.9,8,1.6
ID00274,Female,20,Engineering,65.2,9.0,2.5,5.1,14,2.7
ID00813,Male,21,Mathematics,52.7,6.1,3.29,6.7,11,3.4
ID04633,Female,21,Engineering,89.5,4.4,2.2,7.3,4,2.29
ID00642,Male,21,Mathematics,72.1,4.9,2.8,6.5,8,1.9
ID04377,Female,20,Engineering,48.6,7.9,3.22,7.8,9,3.07
ID00425,Female,21,Economics,62.3,7.0,2.74,8.4,8,2.94
ID03052,Female,21,Mathematics,46.0,5.6,2.07,7.4,10,2.68
ID03031,Female,21,Economics,81.6,6.8,2.93,5.3,9,2.26
ID03013,Male,22,Computer Science,60.9,5.5,1.85,9.3,15,2.1
ID02355,Female,21,Engineering,47.5,9.5,2.86,7.3,12,1.98
ID04745,Male,19,Psychology,50.9,9.8,2.25,6.0,10,2.87
ID00194,Female,21,Economics,70.4,10.3,3.08,7.8,4,2.77
ID01511,Female,21,Business,52.8,9.2,2.91,7.6,14,2.48
ID04430,Female,21,Mathematics,61.1,8.5,3.17,5.1,15,2.65
ID00301,Female,23,Psychology,68.9,1.2,3.07,8.8,8,3.14
ID04869,Female,22,Economics,57.5,7.9,2.71,7.2,8,2.13
ID00327,Female,21,Economics,51.6,4.6,2.09,7.9,10,2.76
ID03594,Female,22,Computer Science,78.2,6.1,1.8,7.7,12,2.25
ID00248,Male,22,Business,42.2,7.9,3.38,6.9,14,2.14
ID01085,Male,21,Business,52.2,4.7,2.68,6.6,13,2.94
ID02051,Female,22,Psychology,61.8,7.4,2.53,7.0,3,2.16
ID02010,Male,20,Engineering,52.0,7.6,2.89,7.4,13,3.32
ID02001,Female,20,Engineering,46.8,8.9,3.09,8.2,5,2.86
ID02160,Male,20,Psychology,82.0,8.3,2.29,7.4,10,2.78
ID01031,Female,20,Business,65.9,9.3,2.46,6.3,7,2.3
ID04365,Male,20,Psychology,73.2,8.2,2.06,7.1,8,3.12
ID00416,Female,21,Economics,63.0,5.2,3.25,6.9,16,3.17
ID01593,Female,22,Psychology,87.0,10.0,2.35,6.1,5,1.86
ID03820,Male,21,Computer Science,77.9,8.0,2.79,4.4,14,2.17
ID00817,Female,21,Engineering,65.0,10.3,2.95,6.4,12,1.58
ID03618,Female,22,Engineering,50.5,6.3,2.61,7.9,13,2.18
ID03959,Female,22,Mathematics,52.0,5.1,3.64,8.3,10,3.57
ID00656,Female,22,Computer Science,77.4,5.8,2.34,6.8,12,1.98
ID02552,Female,21,Computer Science,77.4,7.9,3.04,8.0,12,3.66
ID03600,Female,20,Mathematics,50.5,7.7,2.69,6.3,15,2.12
ID04454,Female,20,Business,87.0,9.5,2.23,6.7,13,2.55
ID04169,Female,21,Mathematics,81.4,6.5,2.27,6.1,9,1.65
ID01657,Male,20,Economics,79.2,6.2,2.86,8.1,6,3.2
ID01206,Female,20,Computer Science,70.3,6.5,2.28,6.2,6,2.53
ID02222,Male,19,Mathematics,54.4,8.7,2.51,6.9,15,2.96
ID02500,Male,20,Mathematics,60.4,10.1,2.57,6.5,15,2.45
ID01659,Male,22,Economics,56.3,11.0,2.45,6.3,11,2.41
ID02382,Female,21,Business,61.6,5.0,3.04,7.2,6,2.62
ID04948,Male,22,Economics,61.1,5.8,2.74,8.4,5,3.58
ID01396,Female,23,Engineering,65.3,8.2,2.37,7.3,12,3.3
ID02371,Male,21,Computer Science,68.3,7.1,2.12,6.8,12,2.34
ID00800,Male,20,Computer Science,86.7,7.8,3.02,6.7,6,3.3
ID02958,Male,21,Business,62.8,3.3,3.19,5.6,10,2.51
ID00393,Female,21,Mathematics,80.3,4.0,2.18,7.0,3,2.4
ID01654,Female,20,Psychology,41.4,6.1,3.19,9.0,13,2.59
ID02501,Male,21,Mathematics,89.9,5.9,3.22,8.6,12,2.65
ID00888,Male,22,Psychology,64.2,10.4,2.57,6.6,11,2.84
ID04959,Male,21,Business,52.2,11.5,3.43,7.7,11,3.25
ID00066,Female,19,Engineering,48.7,9.4,2.63,7.3,6,2.41
ID00167,Female,22,Computer Science,48.3,8.4,2.5,6.3,10,2.89
ID00605,Male,20,Engineering,60.4,11.4,2.52,6.8,10,1.85
ID04743,Male,21,Psychology,47.1,8.2,2.22,6.7,11,2.09
ID01585,Male,22,Economics,52.5,8.8,3.11,6.8,8,3.09
ID00525,Male,22,Economics,70.6,5.0,2.05,6.8,11,1.79
ID03609,Female,20,Computer Science,52.3,8.7,1.9,8.0,7,3.01
ID02289,Female,21,Business,80.7,5.7,2.08,7.9,17,2.67
ID03085,Female,20,Mathematics,77.1,5.9,2.77,5.9,9,2.95
ID01318,Male,22,Psychology,78.9,5.0,2.58,6.3,6,2.3
ID01511,Female,21,Psychology,72.8,6.4,2.17,5.5,6,2.28
ID00830,Female,21,Psychology,61.8,7.2,2.49,8.5,14,2.27
ID02881,Female,20,Engineering,83.6,8.4,2.73,6.2,12,2.7
ID04492,Male,22,Economics,72.7,11.7,3.25,7.3,3,1.92
ID04456,Female,23,Engineering,61.8,10.9,3.05,6.8,10,2.52
ID03975,Female,22,Business,75.9,9.1,2.32,8.3,5,3.32
ID03396,Male,21,Economics,61.5,9.2,2.64,8.9,10,2.62
ID02121,Male,22,Engineering,66.9,3.2,3.35,6.0,4,3.02
ID04031,Male,21,Psychology,51.7,6.2,2.19,7.1,2,2.08
ID04412,Male,22,Psychology,91.6,5.8,3.18,8.0,5,2.52
ID00129,Male,21,Engineering,81.8,6.8,2.54,6.0,13,2.82
ID03490,Female,20,Computer Science,67.4,6.0,2.35,7.9,8,1.66
ID04493,Male,20,Engineering,82.3,11.9,2.78,7.1,4,2.37
ID00374,Male,21,Mathematics,42.6,10.2,3.51,6.3,11,2.61
ID00281,Male,22,Psychology,56.3,11.3,2.39,5.8,12,3.11
ID01047,Female,21,Psychology,53.7,9.6,2.96,7.7,6,2.79
ID04662,Male,21,Economics,74.4,4.8,1.62,6.2,12,3.3
ID03097,Female,20,Mathematics,85.1,3.6,2.05,6.3,9,2.29
ID04658,Female,22,Mathematics,59.3,5.5,3.39,5.7,8,3.26
ID00314,Female,19,Mathematics,63.3,9.3,2.84,5.9,7,1.7
ID03169,Female,21,Psychology,83.1,6.5,2.02,6.8,14,2.48
ID00145,Female,20,Computer Science,66.4,6.6,2.05,4.9,9,2.06
ID02712,Male,21,Economics,87.0,6.2,2.65,5.2,8,3.54
ID00522,Male,21,Psychology,49.9,8.0,3.28,5.7,13,2.14
ID03408,Female,20,Computer Science,75.6,2.9,3.49,6.3,11,2.95
ID01889,Female,22,Engineering,81.0,4.5,3.25,8.9,11,3.09
ID00970,Male,21,Engineering,71.4,4.8,3.24,6.5,10,2.9
ID04607,Male,21,Engineering,47.1,9.6,3.27,8.0,12,2.46
ID03099,Male,21,Mathematics,51.1,6.8,3.28,8.7,7,3.13
ID04876,Female,22,Business,59.9,5.6,2.52,6.5,8,2.4
ID00675,Female,22,Business,69.9,6.8,3.14,6.1,11,1.95
ID02218,Female,21,Engineering,83.8,7.7,2.58,8.0,14,2.67
ID02446,Female,23,Mathematics,64.3,2.7,3.53,5.7,6,2.43
ID02979,Female,21,Psychology,53.3,9.0,2.5,7.5,11,2.72
ID01620,Female,21,Engineering,55.7,12.7,2.58,6.9,11,1.97
ID04697,Female,23,Computer Science,85.8,8.2,2.5,5.4,14,1.48
ID04476,Male,22,Computer Science,72.9,11.4,2.28,6.3,12,3.43
ID01407,Female,20,Psychology,73.8,7.8,2.28,7.2,4,2.59
ID00171,Male,20,Mathematics,55.0,8.0,3.23,6.3,14,2.5
ID02902,Male,21,Business,54.2,7.6,2.68,9.3,7,2.27
ID02885,Male,19,Psychology,48.3,5.9,2.52,5.7,10,3.06
ID01710,Male,21,Psychology,57.9,11.4,2.04,7.6,10,2.77
ID00301,Female,22,Computer Science,69.6,5.7,3.12,7.0,17,2.97
ID02674,Female,22,Engineering,90.7,7.0,1.92,7.0,9,2.45
ID00843,Female,20,Computer Science,65.3,9.7,2.68,9.0,13,2.98
ID01981,Female,22,Computer Science,60.4,5.1,3.48,8.3,15,2.36
ID01368,Male,22,Engineering,63.4,7.1,2.5,6.8,13,1.48
ID01016,Female,22,Business,50.3,4.1,2.68,6.3,9,2.36
ID01594,Female,21,Psychology,71.2,11.0,1.77,6.9,9,2.77
ID03196,Female,22,Computer Science,48.6,7.9,2.72,9.2,12,3.35
ID02021,Male,22,Engineering,51.5,9.7,2.68,6.4,2,2.25
ID00448,Female,21,Psychology,80.4,10.6,2.9,7.6,8,2.57
ID00712,Female,21,Computer Science,75.0,5.5,2.68,6.5,8,2.84
ID04677,Male,19,Mathematics,65.7,9.4,2.91,8.4,8,3.13
ID01269,Male,20,Computer Science,51.0,7.4,1.95,6.0,9,2.61
ID00671,Female,21,Computer Science,41.9,4.8,2.52,7.0,11,2.39
ID04285,Male,22,Engineering,84.9,8.1,1.89,6.6,8,3.08
ID01473,Female,22,Psychology,75.8,2.1,2.91,6.8,14,3.09
ID03178,Female,20,Engineering,84.0,7.0,2.69,6.6,4,3.16
ID02773,Male,22,Economics,53.1,3.8,2.24,9.0,11,1.91
ID00298,Female,21,Computer Science,50.2,6.9,2.8,6.2,8,2.68
ID00967,Female,20,Mathematics,78.4,9.3,2.42,8.6,11,2.61
ID01346,Female,20,Mathematics,50.9,9.7,2.17,8.2,6,2.15
ID01001,Female,23,Computer Science,72.4,7.8,3.07,6.7,13,3.48
ID04501,Female,19,Economics,55.0,10.5,3.07,8.5,11,2.44
ID02231,Male,21,Engineering,57.2,5.8,3.14,8.1,5,3.14
ID02404,Female,22,Psychology,68.4,8.2,2.78,6.0,12,2.51
ID03320,Female,20,Psychology,91.0,4.6,2.38,5.5,14,2.99
ID03415,Male,21,Psychology,70.9,4.9,3.14,8.1,8,2.51
ID01725,Female,19,Economics,63.5,4.0,3.28,6.4,13,2.59
ID02008,Female,21,Economics,52.2,5.9,2.32,7.1,12,2.26
ID04359,Female,21,Economics,77.4,8.6,2.51,6.2,12,3.49
ID04391,Female,21,Mathematics,76.9,9.9,2.72,9.1,6,3.06
ID00683,Male,21,Psychology,69.1,8.3,2.79,6.7,13,1.82
ID00456,Male,22,Business,70.5,2.8,2.57,7.8,5,2.72
ID03835,Female,22,Mathematics,42.7,8.0,2.31,8.4,9,2.14
ID03561,Female,20,Economics,71.2,6.9,2.55,5.4,13,2.43
ID01449,Male,21,Computer Science,62.5,5.0,2.91,5.0,17,2.35
ID02835,Female,20,Computer Science,59.7,7.4,2.35,6.5,11,3.68
ID02280,Female,20,Computer Science,63.0,10.1,2.98,6.7,14,2.5
ID04868,Male,20,Economics,72.1,5.0,2.55,6.8,9,1.5
ID01829,Female,20,Business,62.2,7.0,1.74,7.7,14,3.46
ID01890,Female,22,Mathematics,71.7,5.3,2.1,5.6,5,2.43
ID03962,Male,21,Psychology,46.7,4.5,2.65,8.7,9,2.18
ID02179,Male,21,Engineering,53.6,8.1,3.14,6.1,13,3.06
ID04547,Female,20,Economics,75.7,5.6,3.49,8.8,18,2.1
ID02824,Male,21,Mathematics,53.9,9.5,3.25,7.7,13,3.14
ID03611,Male,19,Engineering,57.7,10.1,3.08,6.4,13,2.82
ID04741,Male,23,Engineering,48.1,7.4,3.55,7.3,10,2.89
ID04709,Female,20,Business,69.1,12.0,2.79,8.5,6,2.84
ID03844,Female,21,Business,80.7,8.5,2.53,6.5,13,1.98
ID02456,Female,21,Economics,89.1,3.6,2.31,6.0,5,1.89
ID02860,Male,20,Computer Science,68.9,2.8,3.63,6.0,13,3.35
ID02520,Male,20,Engineering,66.4,10.6,2.35,8.7,11,2.54
ID03648,Female,23,Mathematics,58.9,12.1,3.04,7.8,15,3.33
ID01116,Female,21,Engineering,60.5,6.0,2.1,6.7,7,2.87
ID04094,Female,21,Psychology,63.8,9.4,2.94,7.1,5,2.64
ID01281,Male,20,Computer Science,80.9,8.3,3.45,6.8,6,3.28
ID01972,Male,20,Economics,47.5,6.8,1.94,8.4,11,3.41
ID03735,Male,21,Economics,44.1,4.7,2.84,7.7,6,2.07
ID02692,Male,20,Psychology,64.1,12.5,2.4,7.1,8,1.88
ID02242,Male,22,Computer Science,45.9,7.5,3.32,6.1,5,3.46
ID02724,Male,22,Business,64.3,6.8,3.4,6.7,6,2.36
ID01984,Female,21,Psychology,61.9,6.3,2.65,8.8,8,2.73
ID00455,Male,21,Economics,62.9,3.1,2.57,7.2,9,3.12
ID00140,Male,22,Computer Science,56.0,7.9,2.44,8.0,9,3.46
ID01827,Male,22,Mathematics,72.7,9.4,2.3,8.2,6,2.01
ID04768,Female,23,Psychology,81.6,3.3,3.2,8.1,8,2.36
ID00054,Female,20,Computer Science,48.9,5.4,2.72,7.3,7,2.27
ID04416,Female,23,Economics,81.1,5.3,2.49,6.6,14,2.57
ID04527,Male,23,Economics,63.0,5.0,3.07,7.4,16,2.91
ID03243,Male,22,Mathematics,55.8,6.3,2.83,8.5,6,2.41
ID02400,Male,20,Computer Science,72.7,9.3,2.21,7.7,6,1.98
ID04731,Female,21,Computer Science,68.2,5.6,2.77,7.7,11,2.47
ID03877,Male,22,Mathematics,66.3,5.0,2.6,6.8,10,2.44
ID03500,Female,20,Business,45.0,10.5,2.79,5.8,10,1.8
ID03594,Female,22,Business,54.2,3.6,3.05,4.9,7,3.0
ID02260,Female,20,Mathematics,61.8,11.0,2.89,4.7,10,2.12
ID01130,Male,21,Business,57.6,5.7,2.56,6.7,16,2.17
ID04431,Male,20,Computer Science,44.9,6.6,3.21,6.3,11,3.59
ID01578,Female,20,Mathematics,84.5,4.9,2.0,6.8,4,2.5
ID04680,Male,23,Engineering,51.5,8.2,2.53,6.4,16,2.66
ID03174,Female,22,Computer Science,43.4,6.8,1.93,8.0,13,2.24
ID01249,Female,20,Mathematics,62.0,9.8,2.97,5.0,11,3.21
ID03972,Female,21,Computer Science,53.6,5.7,2.06,7.2,12,2.89
ID03008,Female,21,Mathematics,67.7,5.1,2.18,7.1,12,3.44
ID04220,Female,22,Computer Science,46.0,6.5,2.88,8.7,6,3.45
ID04758,Female,22,Business,69.5,8.3,2.35,6.8,9,2.27
ID01906,Female,20,Economics,42.6,7.0,2.38,6.0,17,3.18
ID00908,Female,20,Mathematics,60.8,4.6,2.99,8.0,3,2.13
ID01055,Female,22,Computer Science,78.0,10.5,3.29,7.6,11,3.05
ID01776,Male,22,Mathematics,46.6,8.2,2.89,6.7,9,3.42
ID03554,Male,21,Mathematics,54.3,7.6,2.05,5.9,11,3.18
ID03637,Male,19,Engineering,82.3,4.4,2.53,4.8,13,2.7
ID04166,Male,21,Economics,64.1,8.3,2.43,7.9,10,2.46
ID02613,Female,22,Mathematics,60.8,10.9,2.73,9.3,6,1.6
ID02717,Female,21,Computer Science,48.6,8.7,2.94,5.6,16,2.52
ID00990,Female,21,Mathematics,64.7,11.1,3.22,6.6,10,3.27
ID02734,Male,19,Psychology,60.4,3.9,2.3,6.5,9,2.52
ID04970,Male,22,Economics,62.0,3.9,2.49,8.5,13,3.17
ID00709,Female,19,Economics,82.1,6.9,2.52,6.2,9,2.22
ID03506,Female,21,Business,72.4,4.5,2.53,7.5,8,3.49
ID03227,Female,22,Mathematics,66.5,4.8,3.41,7.5,9,2.82
ID03200,Female,19,Engineering,74.7,4.3,2.46,8.1,12,3.19
ID02904,Female,20,Business,72.9,7.1,2.21,7.4,11,1.99
ID03536,Male,21,Computer Science,56.8,4.6,2.77,5.5,12,2.2
ID00084,Male,21,Economics,58.4,7.7,2.8,7.3,12,2.67
ID03767,Female,21,Mathematics,49.9,8.9,2.87,8.4,8,2.73
ID03103,Female,21,Mathematics,49.6,5.8,2.65,5.7,13,2.49
ID01910,Female,24,Mathematics,59.1,5.7,3.79,9.1,7,2.36
ID00998,Female,22,Business,68.6,3.6,3.36,7.1,11,2.45
ID02376,Female,22,Business,77.2,6.0,2.75,6.1,3,2.14
ID00529,Female,20,Mathematics,65.8,4.6,2.82,7.7,11,2.66
ID04295,Male,22,Computer Science,55.6,5.9,3.36,7.8,16,2.97
ID01989,Male,20,Computer Science,62.5,4.7,2.16,5.5,10,2.66
ID00552,Male,21,Engineering,48.5,7.3,2.69,6.5,6,2.2
ID00088,Male,21,Economics,45.6,6.1,2.43,7.0,7,2.46
ID04670,Male,22,Economics,47.0,3.8,2.32,7.5,4,2.42
ID02209,Male,20,Business,54.4,6.3,2.09,5.2,6,2.55
ID00328,Male,19,Engineering,68.7,8.5,2.71,5.8,10,3.25
ID04517,Male,22,Business,52.4,2.3,2.86,6.9,14,2.06
ID04897,Female,22,Economics,57.3,10.0,1.98,9.3,12,2.45
ID01602,Male,22,Mathematics,75.3,10.8,2.45,7.6,2,2.17
ID01475,Male,19,Business,47.1,5.6,2.86,5.3,14,3.2
ID01353,Female,21,Economics,56.2,6.7,2.6,5.0,11,1.76
ID03893,Female,22,Mathematics,65.4,12.1,2.42,7.0,11,2.58
ID02118,Male,22,Business,61.1,7.7,3.0,6.6,8,2.43
ID04692,Female,20,Computer Science,50.0,10.3,2.59,7.1,10,2.14
ID01732,Female,21,Economics,54.2,7.3,2.67,7.7,6,2.28
ID00825,Male,20,Psychology,35.0,10.7,3.42,7.3,10,1.61
ID02594,Female,22,Engineering,59.4,9.8,2.44,5.4,8,3.3
ID02783,Female,22,Business,72.3,10.0,2.45,6.6,9,2.21
ID04916,Male,20,Computer Science,44.6,6.2,3.28,7.9,6,2.82
ID02836,Male,19,Engineering,70.7,9.8,3.32,8.7,13,2.49
ID02435,Female,23,Computer Science,87.0,8.1,2.25,7.0,7,3.7
ID01557,Female,21,Computer Science,87.3,10.8,1.83,7.3,16,2.12
ID03284,Female,21,Business,43.5,5.8,2.84,5.8,10,1.82
ID01897,Female,23,Mathematics,88.6,8.6,1.53,5.5,7,3.31
ID00802,Female,20,Business,67.9,6.1,2.58,6.7,12,2.17
ID03866,Female,21,Engineering,70.7,7.5,2.8,7.1,14,2.02
ID00999,Male,22,Psychology,50.4,10.8,2.57,8.5,5,2.69
ID03086,Female,22,Business,52.8,8.6,2.07,5.9,5,2.23
ID03218,Female,19,Psychology,58.8,3.9,3.09,6.0,4,2.28
ID03552,Male,21,Business,73.9,9.2,2.7,5.3,10,2.68
ID01039,Male,22,Psychology,65.7,2.2,2.97,7.9,11,1.65
ID00596,Female,22,Engineering,70.0,8.9,2.22,6.9,5,2.3
ID01724,Male,23,Computer Science,66.2,7.6,2.21,6.3,9,2.12
ID01577,Female,21,Mathematics,72.1,5.4,2.79,6.4,12,2.31
ID01472,Male,20,Engineering,57.0,12.2,2.09,5.6,4,1.84
ID02041,Male,21,Engineering,81.6,6.7,2.01,6.2,10,2.19
ID02544,Male,22,Economics,49.7,6.1,2.48,7.2,13,3.25
ID03690,Male,22,Computer Science,52.9,9.5,2.52,5.9,14,2.19
ID02799,Male,21,Economics,50.7,9.2,2.32,5.8,3,2.59
ID01234,Male,20,Engineering,62.8,7.7,2.48,7.1,9,2.16
ID01796,Male,19,Mathematics,58.0,6.6,3.0,7.5,7,2.6
ID01514,Female,19,Computer Science,60.9,5.1,3.45,5.1,14,1.82
ID03445,Female,23,Mathematics,54.0,7.2,2.08,7.0,16,2.06
ID00448,Male,19,Business,70.0,7.2,2.62,7.0,7,2.56
ID02546,Female,23,Engineering,85.2,7.0,3.08,8.0,12,2.08
ID03093,Male,19,Business,64.4,9.7,2.09,7.2,9,3.18
ID03550,Male,20,Mathematics,76.9,7.6,2.05,5.3,7,3.54
ID01948,Male,22,Business,62.5,10.5,2.51,6.7,7,2.92
ID03443,Male,23,Computer Science,77.8,7.1,2.38,5.7,7,2.52
ID01391,Female,21,Computer Science,82.1,3.2,2.91,8.1,7,2.2
ID01296,Female,21,Mathematics,65.5,3.9,2.03,6.1,14,3.71
ID03060,Female,20,Computer Science,67.2,7.7,3.11,8.2,10,2.02
ID04893,Male,20,Business,55.5,9.2,2.84,8.5,12,2.77
ID03557,Female,19,Computer Science,79.0,6.9,3.08,8.5,4,3.06
ID04359,Female,21,Engineering,67.7,2.5,2.3,6.5,8,2.11
ID03415,Female,20,Business,75.0,5.0,2.66,5.5,16,2.43
ID00096,Female,22,Engineering,72.2,9.3,2.91,7.2,16,3.05
ID01835,Male,21,Computer Science,60.6,7.8,2.23,8.4,14,2.85
ID00757,Female,22,Computer Science,84.1,1.7,2.65,7.8,6,3.33
ID01026,Male,22,Psychology,44.1,7.2,2.76,8.3,10,2.79
ID01907,Male,22,Psychology,73.5,4.9,2.95,7.5,6,2.25
ID01894,Male,21,Mathematics,53.2,8.8,2.43,7.3,5,2.33
ID03291,Male,21,Business,71.5,3.0,2.43,7.2,10,3.33
ID04820,Female,22,Economics,54.2,10.3,3.09,7.5,15,3.53
ID03413,Female,21,Mathematics,52.0,6.7,2.32,7.4,10,2.18
ID04686,Female,20,Business,63.1,8.9,2.1,6.9,8,2.39
ID03423,Male,22,Business,61.8,6.6,2.58,6.6,13,2.24
ID02316,Male,21,Psychology,68.5,5.4,2.23,7.4,6,2.33
ID02211,Male,20,Psychology,88.9,7.1,3.27,5.9,9,3.18
ID00581,Female,22,Mathematics,57.6,3.8,2.44,8.4,4,2.52
ID02385,Female,19,Computer Science,48.7,12.0,2.63,6.0,8,2.55
ID01044,Female,20,Engineering,68.6,3.1,2.83,6.7,15,2.79
ID02921,Male,21,Economics,45.9,8.8,3.49,8.4,8,2.0
ID00950,Female,22,Engineering,46.4,7.5,2.19,8.9,14,2.39
ID03309,Male,19,Economics,61.5,3.7,2.17,5.9,16,2.66
ID01301,Female,22,Computer Science,71.4,7.5,3.22,5.9,7,1.88
ID03803,Male,23,Engineering,39.2,12.2,2.85,8.0,15,1.96
ID04485,Female,22,Economics,43.5,11.5,2.82,6.9,12,1.64
ID01269,Female,22,Mathematics,85.8,3.8,2.32,8.7,10,1.61
ID03071,Male,22,Computer Science,65.5,5.1,3.16,7.0,6,2.67
ID00818,Female,22,Engineering,59.7,4.7,2.79,7.8,9,2.62
ID00653,Female,20,Business,51.1,9.3,3.13,7.8,9,2.11
ID01413,Female,21,Computer Science,65.2,9.4,2.17,4.9,9,2.3
ID03685,Male,23,Economics,59.4,9.3,3.16,6.2,10,3.1
ID04785,Male,21,Economics,56.7,7.6,3.19,9.2,11,2.48
ID00083,Female,21,Psychology,49.7,2.3,2.82,6.1,9,2.43
ID00364,Female,22,Psychology,71.3,7.1,2.43,7.0,7,2.6
ID01735,Male,20,Mathematics,78.2,2.1,3.29,5.0,12,1.87
ID00827,Female,21,Business,61.9,10.7,2.04,6.2,3,2.05
ID02893,Male,21,Psychology,77.7,7.3,3.14,7.0,5,2.0
ID02720,Female,20,Economics,53.7,4.0,2.42,6.7,4,2.16
ID01611,Female,21,Computer Science,42.9,5.2,2.89,7.6,7,2.61
ID00970,Female,22,Economics,56.0,6.2,1.86,8.6,11,2.22
ID02970,Male,20,Mathematics,83.2,1.3,1.94,5.5,6,2.66
ID00794,Male,20,Business,41.4,8.6,2.85,5.6,10,2.17
ID04059,Male,20,Engineering,40.3,7.1,1.88,6.3,8,1.98
ID01582,Female,20,Computer Science,53.7,4.5,2.4,8.6,4,2.83
ID01075,Male,23,Business,59.1,8.3,2.83,8.2,16,2.94
ID03423,Female,19,Computer Science,69.0,5.1,2.44,5.5,5,2.56
ID02647,Male,23,Business,68.6,10.3,2.9,5.6,16,2.75
ID02328,Female,21,Economics,76.8,7.6,2.32,8.0,8,2.02
ID02971,Female,19,Mathematics,57.1,5.0,2.67,6.9,7,1.91
ID02620,Female,21,Engineering,68.9,7.4,2.54,6.1,11,2.05
ID01511,Female,21,Business,84.7,2.7,2.88,6.8,12,3.02
ID04865,Female,20,Business,61.3,12.2,2.44,6.2,9,2.59
ID04022,Female,21,Psychology,72.0,9.4,2.47,5.5,13,2.23
ID00560,Female,22,Psychology,45.0,8.7,2.39,7.8,13,3.12
ID02804,Male,21,Economics,82.8,5.4,2.96,6.9,5,3.47
ID01300,Male,21,Business,60.5,7.3,2.43,6.7,11,3.04
ID04281,Male,20,Engineering,57.3,5.6,2.31,6.6,13,2.84
ID00392,Male,20,Computer Science,61.7,8.5,2.69,8.0,14,3.1
ID01268,Male,19,Engineering,89.6,8.2,2.83,9.1,11,2.95
ID03254,Female,23,Mathematics,51.7,6.8,3.61,6.9,3,2.87
ID02476,Male,23,Psychology,73.5,2.7,2.62,5.8,5,1.84
ID04413,Male,22,Psychology,41.7,7.8,2.86,5.4,13,1.95
ID02746,Male,22,Psychology,52.9,6.4,2.46,6.9,11,2.75
ID00020,Female,21,Business,56.6,9.2,2.77,5.7,7,2.45
ID04441,Female,19,Computer Science,53.2,7.4,2.89,7.3,4,2.48
ID00204,Male,20,Psychology,43.0,8.9,2.62,6.5,11,2.52
ID03648,Female,20,Computer Science,72.9,8.5,2.57,8.7,12,2.41
ID01198,Female,21,Computer Science,59.4,4.1,2.58,6.6,6,2.47
ID01093,Male,22,Psychology,43.4,9.7,2.43,6.8,8,3.21
ID00310,Male,20,Business,67.8,11.7,2.36,7.4,6,2.97
ID02913,Female,22,Psychology,66.6,9.9,2.99,4.8,11,2.47
ID01601,Female,22,Mathematics,55.5,8.1,3.31,6.3,11,3.15
ID02225,Female,20,Business,51.5,4.1,2.31,6.6,13,2.95
ID03881,Male,20,Economics,76.6,5.2,2.91,7.2,13,1.93
ID01680,Female,21,Business,88.6,6.4,3.36,6.7,6,2.13
ID03841,Male,21,Engineering,65.0,3.4,2.33,6.1,16,2.09
ID03226,Female,22,Mathematics,68.5,4.0,2.18,5.7,2,2.48
ID03262,Female,23,Economics,42.4,4.5,3.19,9.0,13,2.72
