Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Male,22,Psychology,70.18907,10.157804,2.28684,6.708294,15,2.133583
Male,21,Computer Science,54.355774,3.875482,2.8798926,5.7969813,9,2.9092197
Female,21,Mathematics,51.9007,10.436305,2.8968298,6.8431015,11,2.1163142
Female,19,Engineering,71.523674,7.333721,3.0037425,8.130592,8,3.2168908
Male,22,Mathematics,62.83843,5.269783,3.0344145,8.801512,10,1.6272933
Female,20,Business,52.523556,4.697894,3.1808553,7.000393,7,3.0527375
Female,19,Mathematics,59.615116,4.5335684,2.7684999,8.099825,12,3.3285186
Female,21,Psychology,39.499317,6.7916136,2.6462665,5.6989727,12,2.3923113
Female,20,Psychology,93.72319,7.1613193,2.938003,7.0791306,9,2.2449584
Male,21,Engineering,70.52033,6.20536,2.653767,8.978041,13,2.3684447
Male,20,Economics,90.356094,9.320171,2.9865298,6.8113503,8,2.326932
Male,22,Economics,79.5619,9.275006,2.3554382,7.382309,15,2.013639
Male,23,Mathematics,47.738033,7.2697687,1.8747952,8.393127,15,2.287823
Male,23,Mathematics,47.88662,6.8671184,2.7354407,5.575373,14,2.4968562
Male,23,Computer Science,70.93122,5.3336287,2.740283,5.820408,13,2.1824024
Female,18,Business,83.92962,4.514973,3.4877677,8.130526,6,2.697699
Male,21,Engineering,47.746143,7.491484,2.7708473,8.481183,10,3.21814
Female,19,Engineering,60.001244,7.5834274,3.2486405,5.7972145,5,2.4470766
Female,20,Computer Science,72.37563,3.8414319,2.6023962,6.476927,8,3.417318
Male,23,Mathematics,64.95507,7.9035583,2.869835,7.944495,13,2.3105152
Female,22,Business,60.864227,6.104282,2.6323333,7.131401,10,3.1339924
Female,20,Business,64.68586,6.5125084,2.940755,7.1091022,7,3.4086225
Female,20,Computer Science,77.59904,4.132958,3.0858166,6.734459,6,2.894723
Female,20,Business,45.337284,3.972148,2.778666,7.5748873,10,3.6703758
Male,23,Mathematics,63.410698,9.838288,2.6739314,8.65403,15,1.5083029
Male,22,Economics,77.002495,7.008669,3.1666539,7.16938,9,1.6937238
Male,21,Computer Science,43.18679,6.683892,2.7686982,6.9398212,14,3.115117
Male,21,Engineering,49.874638,6.369959,2.46524,8.349015,13,2.531512
Female,20,Computer Science,36.680996,3.7331579,2.3471348,6.554738,8,3.2243428
Male,21,Mathematics,47.93255,8.54202,2.651923,6.7757163,16,2.05743
Male,21,Computer Science,52.268547,8.663807,2.741216,7.82546,13,2.7820425
Female,21,Engineering,34.744877,5.94711,2.2530127,8.938681,9,3.3575761
Male,21,Mathematics,56.118587,5.3338785,2.9299114,6.8795056,11,2.5753343
Male,21,Mathematics,73.54323,5.4295564,3.0544777,6.571591,11,1.683764
Female,23,Computer Science,62.13251,7.4536495,2.9989984,5.994672,9,2.6047394
Male,20,Economics,70.33729,6.84351,2.7536986,7.8824973,9,1.7255508
Female,21,Mathematics,45.239174,5.531318,2.8929436,5.8916917,7,3.4442766
Male,21,Business,53.552486,5.0025744,3.113836,7.229044,10,2.9022632
Female,21,Engineering,62.936127,3.9704387,2.2917185,8.845497,7,3.0515149
Male,21,Computer Science,48.02065,2.9465718,2.5849047,5.442703,13,2.7177427
Female,20,Business,69.49345,2.8798437,2.6202283,8.359691,7,3.2336633
Male,21,Mathematics,43.43446,4.3125176,2.693736,7.283271,11,2.7133794
Male,22,Mathematics,79.28924,7.000832,2.5918107,6.6616488,10,2.5292149
Male,23,Mathematics,65.48007,9.526221,2.9424913,7.642544,12,2.2202265
Female,20,Engineering,58.52949,3.1063948,2.4294825,7.543117,6,3.5318878
Female,20,Engineering,38.809277,4.3590803,2.4468842,7.352581,7,3.5285583
Female,20,Engineering,67.44456,9.047696,2.736439,6.4540443,10,3.1203544
Female,21,Computer Science,58.002342,6.710431,3.1741543,4.9306746,8,2.448781
Female,19,Engineering,71.46024,4.8792043,3.139432,8.5045185,6,2.5829706
Male,22,Mathematics,79.87073,7.4630656,3.0332322,6.5668616,8,1.690035
Male,21,Computer Science,85.490364,2.7486424,3.3144767,7.452608,6,2.1268342
Female,20,Mathematics,50.504173,7.921408,2.7354054,5.3415785,11,2.1163468
Female,20,Engineering,34.484406,4.082292,2.382218,8.351804,11,2.858285
Female,20,Computer Science,46.054466,6.435536,2.664696,5.3030977,6,2.4841688
Female,21,Mathematics,59.471745,9.360211,2.6695487,7.2568903,10,3.1685665
Female,20,Engineering,84.95131,6.6856537,2.7702656,7.366575,7,2.6458466
Male,21,Computer Science,67.62211,4.5862393,3.2019384,5.136973,9,1.9254568
Male,23,Mathematics,70.80743,11.481846,3.0173256,6.308341,11,1.569738
Female,21,Mathematics,41.311554,4.384644,2.651646,7.3045473,10,3.6579502
Female,20,Business,75.06067,6.845301,2.8750656,5.6211786,8,2.8483322
Male,21,Mathematics,48.67779,7.521036,2.641455,6.2657933,14,2.5089998
Male,23,Mathematics,47.019936,8.611125,2.6081836,6.938789,9,2.199976
Male,21,Engineering,38.662964,6.4365907,2.3685963,8.153904,14,2.8502214
Female,21,Engineering,56.805756,8.571955,2.838678,7.741335,8,3.2598305
Male,23,Mathematics,64.648575,6.9302697,2.666682,9.032743,12,1.9574188
Female,22,Economics,35.26055,5.4636464,2.1739488,8.119209,7,3.3873327
Female,22,Computer Science,54.099354,4.888292,2.9784865,5.6749277,6,3.0324
Male,23,Computer Science,65.64175,7.0597386,2.7718725,7.487213,11,2.839706
Male,22,Mathematics,54.114105,11.104284,3.0054152,6.318306,13,1.7204506
Female,21,Engineering,43.051155,7.8858547,1.9598805,8.583276,10,3.4192727
Male,21,Computer Science,70.38281,7.272247,2.6051083,7.4353857,8,2.4403284
Female,21,Psychology,44.877964,4.731254,2.6891723,6.107636,11,3.094277
Female,21,Engineering,32.995224,6.5175066,1.9847606,7.7938356,12,3.6977456
Male,23,Mathematics,51.95333,7.0446186,2.842634,7.0218925,9,2.160511
Female,22,Engineering,41.77102,9.573242,2.4857438,7.252615,12,2.8921742
Male,22,Business,79.792595,7.884338,2.9792495,6.698805,10,1.7499214
Male,20,Mathematics,73.88436,8.952624,3.2621436,6.2541857,15,1.5509765
Male,20,Computer Science,43.443542,5.1796618,2.7878847,5.7969494,12,2.1857321
Male,23,Mathematics,53.58867,6.3037157,2.9433718,5.5100336,10,1.8459419
Female,20,Computer Science,84.696106,10.1960945,2.955829,5.4383416,6,2.6762319
Male,21,Mathematics,55.07946,5.7982936,2.890303,4.993086,13,2.2843194
Male,21,Business,48.621647,6.439009,2.6253908,7.3891096,9,2.3403661
Female,20,Business,73.63477,8.453078,3.3576736,5.856536,10,1.8490801
Female,19,Computer Science,89.69695,6.6651516,3.1313133,6.880624,8,2.400136
Male,21,Engineering,44.882126,8.5285635,2.6726918,7.8723235,15,1.927575
Female,21,Engineering,67.026505,6.1358576,2.7664163,9.090861,10,2.0116892
Female,20,Psychology,60.43465,6.024257,2.420617,6.053376,6,3.5756314
Female,20,Computer Science,77.338394,8.02114,2.9043667,5.2187605,10,2.9545875
Male,23,Psychology,61.302,11.302807,2.1923678,5.9815955,12,2.3221102
Female,18,Psychology,81.08956,4.0856624,2.924131,6.03327,9,2.9765751
Female,19,Business,68.199715,8.583027,3.0216246,5.879586,13,2.5024161
Male,22,Computer Science,85.92571,6.886443,2.9157255,6.079712,12,2.6450233
Female,20,Psychology,84.45664,8.128856,2.6815264,5.8364058,11,3.6852586
Female,20,Engineering,50.050976,9.561487,2.6672049,5.7854776,7,3.29975
Female,20,Engineering,53.936913,4.8710485,2.2838671,6.5454903,9,3.4630742
Male,22,Psychology,30.881956,10.29177,1.9468634,7.4930463,15,2.878109
Male,20,Mathematics,65.77632,8.993241,2.761622,7.962783,12,2.542656
Female,23,Psychology,56.049603,9.275325,2.3594947,5.9555683,10,2.8319073
Male,23,Computer Science,86.771866,6.706357,3.0858982,6.0274315,5,2.150781
Female,21,Mathematics,57.92592,4.9564204,2.1613283,8.591033,12,3.387642
Male,22,Business,87.400406,6.6124825,2.5432568,6.4075284,11,2.5430608
Male,19,Economics,80.546326,6.7784705,3.1651444,7.378191,10,2.061657
Male,21,Engineering,70.16061,8.335252,2.858478,8.373301,11,2.744946
Female,20,Business,94.22135,7.0286474,3.1169782,6.4266257,6,2.7043796
Female,20,Business,72.55805,4.161628,2.483705,7.394813,11,2.5148618
Female,20,Engineering,44.743774,9.161959,2.1218867,7.274625,8,3.0059235
Female,21,Engineering,55.92751,6.284952,2.4818716,7.5197525,9,2.33989
Female,20,Business,94.345474,7.1204286,3.177389,6.071044,8,2.7043557
Male,21,Engineering,62.255077,9.660767,2.3269236,8.816164,10,2.7647183
Male,20,Psychology,87.0957,6.624348,2.7059543,5.7297125,12,2.193026
Male,23,Psychology,48.669556,9.26036,2.4329906,6.7139816,10,2.4208107
Female,21,Computer Science,89.57943,7.091294,2.8509467,5.3570642,8,2.582715
Male,23,Mathematics,86.38267,8.002359,2.9596558,6.2726965,11,2.1020052
Male,21,Computer Science,71.3146,8.784209,2.8465452,5.515435,12,2.5998633
Male,21,Mathematics,75.46975,6.184949,2.8045204,8.836403,10,2.6377277
Male,20,Engineering,89.93504,8.448324,3.071141,7.158846,7,1.9755551
Male,22,Mathematics,74.1807,5.0125995,3.309998,5.6995306,8,1.9258505
Male,21,Psychology,39.08903,6.3683095,2.2082162,7.851718,14,2.4164739
Male,23,Mathematics,35.054546,10.481238,2.5306678,7.9424896,13,1.6906806
Female,19,Engineering,69.73942,4.6449356,2.872057,8.438477,12,2.5242198
Female,20,Psychology,48.24285,10.484533,2.5330112,5.5456686,11,2.831832
Female,21,Psychology,93.43256,5.1185093,3.0681062,6.341468,5,2.40207
Male,23,Computer Science,32.190514,8.405253,2.0275319,6.6838064,13,2.9051833
Female,21,Engineering,52.324028,5.1604514,2.571282,6.593921,7,2.973506
Male,23,Engineering,62.25395,10.584573,2.760262,8.866308,11,2.0664382
Male,23,Mathematics,78.62272,9.421543,2.46641,8.462909,15,1.6949394
Female,21,Engineering,74.871025,7.5106244,2.3432257,7.6278234,9,3.305821
Female,19,Computer Science,53.58573,6.278178,2.7366562,5.5470705,6,3.0057576
Male,22,Mathematics,87.73612,11.023722,2.5971532,7.850834,12,1.8726575
Male,21,Engineering,74.18455,9.202713,2.544077,8.472149,12,2.7722042
Female,22,Business,64.81983,5.0409184,3.0211709,6.4347906,7,2.9262004
Male,23,Psychology,45.055733,8.039617,2.1062737,7.11241,12,2.946807
Male,22,Economics,88.66994,8.071925,2.6025605,7.574952,10,1.537788
Female,20,Psychology,34.6834,7.815099,1.8685335,6.5312424,11,3.4926095
Female,21,Computer Science,65.78493,4.632396,2.740339,6.2521696,7,3.1467083
Male,21,Engineering,32.02072,7.4269576,2.3721704,7.182056,13,2.9538274
Male,21,Engineering,38.874332,7.2238016,2.552465,7.168419,13,3.186131
Female,21,Mathematics,43.66476,4.1871796,2.933288,5.407137,11,2.742822
Female,22,Psychology,46.13959,4.6030397,2.5812933,7.554575,13,3.0502405
Male,21,Engineering,49.296684,8.1361,2.7571337,8.481411,12,2.3691463
Female,19,Economics,50.09852,6.9047017,2.7861378,6.446165,10,2.665948
Female,19,Psychology,45.512486,4.480049,2.1661887,6.003976,7,3.654368
Female,21,Computer Science,62.197063,2.9029615,3.028323,5.4376535,5,2.594344
Male,21,Mathematics,45.4923,5.5152144,2.991635,7.613595,14,2.628899
Male,22,Psychology,79.67954,10.744671,2.8890612,7.6227236,12,1.4045162
Female,20,Mathematics,66.16387,5.867449,2.641291,7.776734,11,2.8046932
Female,20,Mathematics,50.95493,5.243015,2.4999638,8.370709,12,2.9290776
Male,21,Computer Science,55.984776,5.5406847,3.0881822,5.102166,10,2.6724832
Female,18,Engineering,54.61608,5.1230946,2.6413274,6.6301765,10,2.9443889
Female,21,Psychology,51.113735,8.010396,2.1479213,6.166526,10,2.7336938
Female,20,Psychology,60.70836,4.6923356,2.5835233,7.5266294,11,2.2894218
Male,21,Economics,75.09616,5.7110715,3.0022118,7.2727776,13,1.5516866
Female,22,Computer Science,61.15693,5.0466113,2.9645336,5.9651737,6,2.794299
Female,20,Engineering,49.779617,8.593927,2.4116719,6.262185,8,3.3015146
Female,20,Engineering,60.315746,8.971303,2.589593,6.76257,13,2.1078293
Male,23,Psychology,63.64783,8.203966,2.5779548,6.478283,9,2.058166
Male,21,Engineering,56.43499,9.667301,2.5919485,8.228633,14,3.0209932
Female,22,Mathematics,41.990833,9.169641,2.4165885,7.5949645,13,2.3589134
Male,21,Mathematics,71.7042,9.6462145,2.9583504,7.420727,13,1.7407889
Female,21,Engineering,44.512115,6.181463,2.1531413,8.19569,8,3.6710248
Male,22,Mathematics,81.40614,7.272221,3.204651,7.06334,11,2.334681
Female,20,Computer Science,46.320553,6.403059,2.430995,5.389102,8,2.867796
Female,22,Business,55.6361,7.276326,2.6010442,5.653704,7,2.8771923
Male,23,Computer Science,63.12978,10.475306,2.9664035,5.2791247,13,1.6430742
Male,22,Mathematics,70.81557,7.27263,3.3771381,5.7081294,13,1.8070692
Female,22,Psychology,60.479454,9.702228,2.5523822,5.313102,9,3.0878432
Female,20,Business,53.250248,9.338659,2.8652139,5.165244,6,3.0793593
Female,20,Business,92.85487,4.836992,3.0754616,7.0225887,7,2.1951892
Male,22,Business,83.582085,6.272197,3.2320893,6.3232613,10,1.5461185
Male,22,Engineering,55.27925,7.160443,2.7673712,8.289118,14,1.7028134
Male,22,Psychology,54.670456,8.338747,2.4634871,5.7230453,14,2.268321
Male,20,Engineering,86.01641,7.0505624,2.9742525,7.9394407,8,2.2214034
Female,20,Psychology,34.20998,4.78025,1.9525919,6.711961,11,3.2996705
Male,21,Mathematics,85.88815,8.640626,3.2564452,8.627291,12,1.7038025
Female,21,Business,56.236458,3.6559503,2.0726569,8.643764,10,3.0124521
Male,20,Engineering,57.506004,6.1951833,2.201072,8.807779,13,3.004273
Male,22,Engineering,63.25979,9.082242,2.547127,7.1517406,13,1.6931343
Male,21,Mathematics,48.207603,7.870427,2.4404204,8.359201,13,2.8040245
Male,21,Mathematics,50.889038,4.933815,2.5872722,7.591956,13,2.9638147
Male,21,Mathematics,68.75372,5.9390197,2.8752959,8.987967,11,2.1406426
Male,19,Engineering,86.53187,6.8883986,3.145749,7.6170874,10,2.2947552
Male,22,Computer Science,77.5439,5.856239,2.851077,6.705301,14,2.3401017
Male,20,Mathematics,66.17738,8.579269,2.7555678,6.7358046,10,2.4299622
Female,22,Engineering,67.3801,8.093948,2.5811694,8.373142,9,2.9854605
Male,20,Engineering,74.51892,4.4002333,2.0334728,9.068045,8,3.4242275
Female,20,Engineering,36.065983,4.7678003,2.4105191,8.360226,9,3.0933642
Male,20,Engineering,57.696423,7.1926994,2.6903992,8.004027,11,2.5223408
Male,19,Engineering,83.50315,7.9098997,3.0765228,7.6959124,8,2.2028146
Female,20,Business,72.3034,2.555224,2.5923524,7.89278,8,3.2644033
Female,22,Psychology,79.181755,7.0863013,2.53057,6.619478,9,3.337585
Female,19,Engineering,71.90085,5.4094834,2.6348581,8.779427,11,3.2824912
Male,23,Economics,64.641266,3.6763213,2.898549,8.199866,7,1.872648
Male,21,Engineering,69.17571,10.588975,2.254909,9.133504,14,2.8848033
Male,22,Mathematics,86.31097,8.757381,2.9370089,7.9013987,8,2.4132843
Male,23,Computer Science,43.59918,9.815054,2.7551005,5.0147285,10,2.4101887
Male,21,Engineering,51.766327,7.6951885,2.8465085,7.7410455,12,1.9970299
Male,21,Business,95.21306,7.6182585,2.9664843,7.0434093,9,2.3105714
Female,20,Computer Science,45.90271,7.191803,2.943255,5.170411,8,3.0612733
Female,21,Business,45.992455,3.4858472,2.3874197,5.753825,6,3.411894
Female,22,Computer Science,86.4771,6.7017746,2.9304264,6.0716667,8,1.7587557
Female,20,Psychology,41.019325,2.358514,1.982148,7.749217,9,3.5561802
Male,21,Business,76.65403,4.859247,3.2428725,7.4240713,8,2.3778312
Male,21,Psychology,76.06229,7.1747527,2.5594313,6.934639,11,2.5310442
Male,23,Psychology,44.78672,11.162651,2.3396795,5.6199884,14,1.9487243
Male,21,Engineering,91.98907,7.9015865,2.9662888,6.9249706,7,1.5880386
Female,19,Computer Science,80.3484,4.5493264,3.3630342,5.677093,3,3.034829
Male,22,Mathematics,42.305218,8.407994,2.4203405,7.0327992,16,1.8232213
Female,22,Mathematics,71.95216,6.446145,3.1408474,8.330977,7,1.7039679
Female,19,Engineering,70.31416,7.311884,2.6752312,6.8599963,12,2.5475516
Female,19,Engineering,32.161934,4.303188,2.6147528,7.3770776,6,3.3703291
Male,22,Psychology,86.89559,10.690622,2.5701094,7.3898377,14,1.9509112
Male,20,Engineering,64.424416,9.078524,2.7549708,6.64976,12,2.2741628
Male,23,Mathematics,64.83806,11.892973,2.775344,7.1851974,16,1.5679468
Female,22,Mathematics,65.278595,3.783651,2.8318903,8.189883,10,2.8037457
Female,21,Engineering,72.20413,7.3829236,2.5570323,8.413966,9,2.7862606
Male,20,Mathematics,83.59334,6.406171,3.0672371,6.6679215,14,2.6635945
Female,23,Computer Science,78.35918,7.5377645,2.6988063,6.124996,6,2.7978811
Male,21,Psychology,71.04648,8.978769,2.141013,7.16271,13,2.3594484
Female,20,Business,64.36023,2.2141645,2.5569303,7.184379,7,3.3453631
Female,21,Computer Science,43.037155,4.8431907,2.4957643,7.899412,7,3.684874
Male,22,Computer Science,74.67505,9.178085,2.9052358,5.168277,10,2.6723943
Male,21,Engineering,30.69657,7.166672,2.5237274,7.624318,15,2.5398583
Male,22,Mathematics,54.060085,7.978543,2.8232548,7.0925345,11,2.3466258
Male,22,Psychology,36.248688,9.603795,2.2279937,7.3731637,16,3.074821
Female,19,Engineering,71.671684,5.277215,2.744416,7.9242625,8,3.4894783
Male,21,Engineering,65.41148,6.1442785,2.4266121,8.503122,11,2.5667617
Female,20,Engineering,43.187008,4.9636626,2.4917257,6.445677,10,3.2741942
Female,20,Computer Science,63.501728,3.3690815,2.844178,6.270583,7,3.2920208
Male,20,Engineering,61.39671,6.34475,1.9611977,8.612213,14,3.101093
Male,21,Mathematics,56.847027,5.5709867,2.3956356,8.354654,12,3.0682867
Female,19,Psychology,79.91709,4.4272194,2.6823761,5.3806753,6,3.5030997
Male,22,Economics,88.28986,8.862566,2.5730996,6.7757826,10,2.1862795
Male,22,Economics,47.81317,9.310996,2.3528247,6.9511213,10,3.27465
Female,20,Engineering,40.708748,6.160811,2.5598862,6.466421,7,3.321861
Male,22,Psychology,47.888195,6.3288536,2.2818737,5.4337444,14,2.9816692
Female,23,Psychology,60.268745,9.251248,2.5958292,5.0216656,10,2.4304154
Male,22,Computer Science,51.755558,9.853371,2.533105,6.4210777,13,1.8611635
Female,20,Engineering,39.120113,5.0278335,2.4094305,8.262191,13,3.20364
Female,21,Psychology,56.620575,5.4396534,2.4011364,5.5809517,11,2.2349644
Female,20,Psychology,53.04484,7.946291,2.476575,6.6476336,13,2.3908496
Female,19,Psychology,76.01801,6.7696037,2.7380874,6.7466254,8,2.6782167
Female,18,Engineering,80.05574,3.0900092,3.293941,7.079734,6,3.5357502
Male,21,Business,82.27965,6.375606,2.6259189,5.406172,8,1.8493004
Female,21,Computer Science,48.152058,7.862634,2.0877872,6.996251,13,3.6781435
Male,21,Business,52.795666,5.791726,2.6764274,6.8687162,10,2.5938628
Male,20,Economics,88.142235,8.0458355,2.8514776,7.8990583,12,2.4012444
Female,21,Mathematics,64.6435,9.872049,2.8161008,6.7504334,12,2.7286692
Female,21,Mathematics,39.58909,10.045105,2.6584392,6.8533525,14,1.868489
Male,20,Engineering,74.47793,4.683406,2.9903142,8.142417,10,1.7492015
Male,23,Engineering,71.21534,8.742708,2.4545553,8.45425,9,1.9939595
Male,22,Engineering,53.2323,8.342996,2.3300242,8.388712,13,3.1205018
Female,22,Psychology,50.905632,9.027702,2.0125384,5.739483,12,3.3988926
Female,21,Mathematics,65.612404,8.101329,2.8438978,5.7483253,13,2.1207962
Female,21,Computer Science,50.186287,8.079142,2.489118,5.5480866,7,2.6599321
Male,22,Mathematics,80.8179,7.49718,2.8030653,8.266981,10,2.188927
Male,21,Engineering,38.62364,8.760217,2.7255201,7.6008434,13,2.979589
Female,19,Business,41.88185,3.6600888,2.7779326,7.789305,7,3.3388212
Male,22,Mathematics,59.068085,5.616776,2.449659,6.4651785,10,2.3950012
Female,21,Business,72.23721,3.9344237,2.8233669,7.739853,11,2.4826815
Female,21,Engineering,58.870655,5.24689,2.9256606,6.9866085,9,1.9702516
Male,21,Engineering,39.156788,6.724983,2.383785,8.267031,13,3.2412336
Female,20,Business,85.56185,5.627191,2.9090538,7.6138306,10,2.5150712
Female,21,Business,82.750854,7.3222504,3.3050103,5.2044973,10,2.2691746
Male,20,Psychology,85.2756,10.41915,2.7042964,6.9826794,8,2.1687021
Female,19,Psychology,71.449684,3.5420558,2.2106514,8.011398,9,3.3766277
Male,22,Mathematics,31.389355,7.3596954,2.8498328,7.2179317,14,2.0789773
Female,21,Engineering,63.55307,7.667089,2.579641,8.148376,15,3.4001565
Male,21,Mathematics,35.130135,6.2782965,2.5595274,7.8873262,10,2.228774
Male,22,Economics,94.21423,6.703214,3.1134214,8.6239805,9,1.8507115
Male,22,Mathematics,81.84813,10.154592,3.0303817,8.665945,13,1.4608272
Male,21,Engineering,76.24603,7.1395926,3.0917213,8.688222,10,2.5037372
Female,23,Mathematics,39.55827,8.10962,2.8711793,5.0339813,10,1.9755192
Female,21,Psychology,44.28277,7.9674063,2.5090039,4.7806034,10,3.6123252
Female,20,Economics,72.611336,4.1184506,2.7855475,8.46415,9,2.6680057
Female,20,Computer Science,39.44698,7.355751,2.239267,5.9932656,10,2.8246593
Female,21,Psychology,62.527153,9.108447,2.3758054,5.5926123,8,3.0361052
Female,19,Engineering,40.38845,8.794298,2.3703964,7.7019925,9,3.3454752
Female,22,Computer Science,73.03394,6.2047324,2.4920628,7.606472,7,3.4691985
Male,21,Engineering,39.805885,8.837373,2.2645018,8.714733,12,2.994818
Male,21,Mathematics,43.7157,6.1409817,2.6399338,7.2442746,10,2.8701575
Male,21,Engineering,62.837082,5.745823,2.834299,8.763556,12,2.3887763
Male,20,Mathematics,67.702995,6.559835,2.2739599,6.1726675,12,3.0368109
Female,19,Engineering,72.29592,7.9750285,2.730137,8.316601,9,2.2525694
Male,22,Engineering,57.09446,7.1179605,2.7785232,8.542488,15,1.791467
Male,22,Computer Science,72.383575,8.018771,3.0780625,5.730438,5,2.0055206
Male,21,Engineering,57.56287,6.2622313,2.1659555,8.296929,9,3.2593648
Male,22,Mathematics,49.45836,8.146392,2.6331947,7.3086653,12,2.228628
Female,22,Business,64.21722,5.776454,2.8010137,5.5299087,5,2.4832783
Male,21,Mathematics,75.811584,4.2553134,2.5846977,8.947113,9,2.3098166
Male,23,Mathematics,74.19904,6.6351185,2.5549977,6.4920483,12,1.7985954
Female,20,Engineering,75.98633,5.5709867,2.8171363,8.222625,5,2.4657252
Female,20,Computer Science,72.16053,7.321248,3.2404861,6.569216,5,2.1860042
Male,21,Psychology,43.294216,6.629315,2.0221446,7.6681423,15,3.2232037
Male,21,Computer Science,78.80471,6.323597,3.1214828,5.4389887,12,1.55356
Female,19,Business,71.721115,2.9353716,3.0391135,8.00804,7,3.055259
Female,19,Business,80.24419,4.754632,2.9347608,5.6295657,5,3.167838
Female,19,Economics,76.40521,2.7436433,2.9234667,7.024187,4,3.3374968
Female,20,Business,75.67029,6.445623,2.7116487,6.7287226,8,3.1521547
Female,21,Psychology,84.83739,8.805242,2.9321744,6.221107,9,2.233975
Male,21,Mathematics,78.65206,4.4226,2.9891407,5.6048727,10,2.1307619
Female,20,Engineering,57.670593,4.8298936,2.2711818,7.394593,8,3.311785
Female,20,Business,71.22801,3.4376338,2.738084,6.703155,7,3.071308
Female,21,Engineering,60.163322,8.474639,2.909141,6.9570713,11,3.3073466
Male,21,Economics,45.634083,6.1512394,2.4222157,7.892226,14,1.9044181
Male,20,Business,84.22033,9.832435,3.2242985,7.0802264,11,1.5499073
Female,19,Computer Science,42.873314,3.0838716,2.313925,5.167515,7,3.5800202
Female,21,Business,49.838314,7.1031847,2.4609146,6.1328974,9,3.6509702
Female,21,Computer Science,55.376095,5.105712,2.380479,6.974867,8,3.152557
Female,20,Computer Science,38.98574,2.8129926,2.3009908,7.757725,10,3.0053296
Male,20,Engineering,78.54011,7.3523593,2.8249485,9.055262,11,2.3731394
Male,19,Engineering,86.07492,5.0654163,2.8239825,8.81184,11,2.6148386
Male,20,Economics,78.214455,8.990657,2.8198955,6.966364,10,2.0324771
Female,20,Mathematics,70.661514,8.679139,2.8470047,7.2915335,13,2.7304544
Male,22,Psychology,92.807396,9.705609,2.9193993,7.7483582,11,1.8002427
Female,20,Business,50.090263,4.185458,2.6500292,6.9579306,6,3.4747503
Male,23,Mathematics,64.41156,9.700113,2.859494,6.6361914,12,2.078577
Male,21,Engineering,78.022415,6.47864,2.5485096,9.276635,11,2.3093836
Male,21,Engineering,62.57898,9.039107,2.6735756,7.8920755,15,2.584652
Female,19,Psychology,87.08128,5.202455,2.5547597,6.6559362,5,3.6393225
Female,19,Economics,62.667164,3.4694164,3.1065261,7.020534,9,3.3664792
Male,22,Mathematics,50.681465,10.769756,2.5932899,7.0217495,14,2.547442
Male,22,Engineering,42.67682,10.441352,2.2006576,7.88313,12,2.530838
Male,20,Business,68.309586,5.1483045,2.568592,6.755786,9,3.2912042
Female,19,Computer Science,39.71322,5.6913695,2.7941222,5.084585,6,3.602591
Female,19,Economics,39.916702,4.114156,2.862636,7.375058,9,3.3537593
Male,22,Computer Science,72.90425,9.227805,2.7335463,6.402174,13,2.5705843
Male,20,Psychology,78.557915,6.9610653,2.9420261,5.0637097,7,2.4256291
Male,23,Mathematics,43.629578,9.51156,2.8839128,8.322878,12,1.4778907
Male,22,Psychology,35.216946,9.8126955,1.9693702,6.7869825,13,2.7236156
Male,22,Mathematics,58.93457,6.5932984,2.546629,7.5118675,12,1.951296
Female,20,Engineering,75.078606,9.149398,2.7091963,5.8443108,9,3.4037693
Male,23,Psychology,36.807247,9.874306,2.6132152,5.4502153,12,2.867546
Male,22,Mathematics,82.128174,7.611825,2.9489803,5.7911043,11,1.9434792
Female,21,Engineering,62.488113,6.9196997,2.3821518,7.838907,7,3.1131818
Female,19,Business,71.63405,5.1014132,3.2335203,6.05167,4,3.2635484
Female,21,Engineering,34.557777,5.9073744,2.0395293,8.801636,14,3.5400648
Female,19,Computer Science,44.15614,3.6024132,2.5699713,6.3127513,6,2.5438306
Female,20,Economics,68.86498,5.138822,2.2762647,7.8664465,11,2.594133
Female,21,Engineering,82.60678,5.506094,2.3973968,8.428224,7,3.1203427
Female,21,Engineering,58.497772,10.86895,2.631132,7.638701,12,2.856854
Female,20,Engineering,66.303314,4.3919535,2.6393566,7.8233633,4,3.2804186
Female,21,Computer Science,35.72497,5.0117135,2.5625944,4.940565,12,3.1028693
Female,21,Economics,81.59797,3.9118986,3.2216887,6.9192314,6,2.2199092
Female,20,Engineering,72.11024,7.4533587,3.0838175,8.046327,8,2.5865545
Male,23,Psychology,52.32314,11.869074,2.6747394,7.3129587,12,2.2551746
Male,22,Mathematics,86.81918,10.910119,2.8909247,9.013673,12,1.9154344
Male,21,Engineering,56.186153,7.320582,2.6052983,8.107101,15,1.6663933
Female,20,Engineering,57.321182,7.0887885,2.7614098,6.002309,8,3.3761666
Female,19,Business,75.47947,4.646503,3.2825787,6.6355553,5,2.3862448
Female,21,Mathematics,42.292156,5.8447995,2.534988,5.7349215,10,3.2034054
Female,20,Business,90.5644,6.9202423,3.0709164,5.8844843,4,2.2004108
Female,20,Psychology,66.97013,6.6722713,2.4728355,6.604816,9,3.2956889
Female,20,Engineering,56.601574,5.233599,2.7777963,8.433188,10,2.8165784
