Age,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Gender_Female,Gender_Male,Major_Business,Major_Computer Science,Major_Economics,Major_Engineering,Major_Mathematics,Major_Psychology
0.55550647,0.4701658,0.43975464,0.4797448,0.50133353,0.6213063,0.36623544,0.29970294,0.46819493,0.66825753,0.5489874,0.4196978,0.29204577,0.7438085,0.10875638
0.36645427,0.49059737,0.7736328,0.33325168,0.86183226,0.37013823,0.3591637,0.79990953,0.2102723,0.32199714,0.342904,0.3860339,0.6463033,0.55914634,0.4101194
0.7115493,0.45722848,0.50349593,0.7166042,0.34583226,0.47971976,0.35585755,0.34246224,0.8867848,0.32131422,0.8732437,0.5269095,0.3916133,0.45903844,0.3241134
0.336961,0.4210227,0.56968117,0.3975932,0.36567393,0.5913487,0.60658365,0.61211574,0.4045906,0.5494129,0.5350584,0.5712968,0.39818677,0.53968036,0.61959165
0.48528945,0.2475194,0.6092094,0.33589545,0.6051953,0.27515027,0.34496483,0.35528034,0.2555997,0.50983953,0.580876,0.18434125,0.42310435,0.5253831,0.18896163
0.6994945,0.56814396,0.47768462,0.64186174,0.426116,0.6212368,0.6707765,0.1807534,0.6684792,0.7389644,0.39752537,0.4177323,0.41779596,0.40371323,0.52097577
0.29322216,0.48847675,0.39113745,0.5005648,0.45817107,0.66748905,0.7548035,0.41266406,0.39948007,0.66703016,0.3520917,0.7631226,0.57193875,0.6990691,0.29733026
0.43864703,0.41179585,0.5472666,0.52369016,0.5429809,0.6380473,0.30934379,0.81616926,0.24093537,0.4790671,0.3805746,0.6179506,0.6218683,0.53469557,0.58190495
0.38521177,0.62983704,0.8150835,0.22712101,0.7767546,0.6694087,0.60535884,0.46054047,0.41247225,0.56204164,0.5025481,0.46060264,0.4306522,0.6817439,0.3461441
0.6453914,0.62889427,0.7902211,0.32251203,0.75260115,0.53486294,0.24315068,0.49790883,0.20885119,0.36609223,0.6367387,0.18373689,0.457337,0.6089623,0.21705203
0.6324261,0.35026824,0.25304654,0.49289644,0.31085315,0.6144933,0.5209835,0.7644728,0.48042968,0.56284124,0.705543,0.13921294,0.5957198,0.34292746,0.683461
0.43012697,0.58307546,0.5627412,0.61815786,0.51608753,0.53152764,0.35579333,0.5329923,0.34904674,0.28622034,0.51981467,0.44259232,0.6521479,0.2714607,0.8086459
0.3708117,0.38386023,0.5860594,0.40080178,0.4683612,0.47428563,0.47579682,0.6239773,0.68344605,0.38202614,0.8340077,0.7449771,0.4968838,0.60294795,0.30501324
0.6311184,0.71315503,0.5456918,0.5076287,0.66990936,0.4569617,0.38508737,0.5904011,0.41208452,0.47048464,0.5734505,0.29331642,0.5821316,0.55248797,0.23871572
0.78116214,0.25785947,0.67513406,0.46466988,0.23833051,0.46367255,0.37397042,0.6086648,0.35541022,0.56952655,0.729433,0.6580556,0.34594807,0.5857099,0.43881387
0.61306894,0.32053226,0.37744012,0.585994,0.2858174,0.41881764,0.5933105,0.37444088,0.39882818,0.6699914,0.47295097,0.18632835,0.68306625,0.5202104,0.2913898
0.7374277,0.32553446,0.6433528,0.45678288,0.33867216,0.27576244,0.39733508,0.5344917,0.5358781,0.34382212,0.63307554,0.7481798,0.39395997,0.5705197,0.6051738
0.46146807,0.26431572,0.3153976,0.29869434,0.46685043,0.54746354,0.3508782,0.35895067,0.3402863,0.5462922,0.566626,0.5607333,0.38464206,0.30599204,0.47068894
0.8009746,0.3954806,0.47762167,0.53590995,0.3647567,0.3973868,0.4411498,0.35203102,0.5973208,0.5015724,0.42831612,0.51981324,0.47488734,0.57749695,0.38901982
0.47394982,0.40580466,0.6612798,0.20292604,0.60708207,0.3938638,0.636628,0.6368309,0.48747408,0.69092816,0.33257243,0.70462024,0.5861297,0.4489776,0.57672375
0.5064822,0.42833093,0.34563807,0.70202863,0.37938434,0.7589215,0.44684452,0.40723547,0.445335,0.43965915,0.6677311,0.17199133,0.4606799,0.59294677,0.42388344
0.614938,0.333326,0.41221914,0.5260241,0.23527811,0.55781704,0.7285952,0.38790002,0.66273904,0.684797,0.5244252,0.52057236,0.4396248,0.42700127,0.5228138
0.4440874,0.3297164,0.71615595,0.16030093,0.8176772,0.34204444,0.5055148,0.47796983,0.36612216,0.56912196,0.22903836,0.83914804,0.43405005,0.6810758,0.32069364
0.59257925,0.43992648,0.6400959,0.45610058,0.4209419,0.46220416,0.51560724,0.48716864,0.7704945,0.53440726,0.6918675,0.8923596,0.39502284,0.5639318,0.58422744
0.5165072,0.4169444,0.24904586,0.56948227,0.2577594,0.6280529,0.76053166,0.48906088,0.5325349,0.48909375,0.6730403,0.18618482,0.55461687,0.21372846,0.7744631
0.25758874,0.6141779,0.511086,0.4615829,0.60581934,0.64653224,0.746818,0.39875358,0.24030802,0.54418653,0.29110894,0.47476536,0.5112151,0.7644847,0.24492957
0.37041652,0.77023524,0.5067749,0.6831964,0.67694926,0.6596476,0.47879705,0.26608583,0.4385966,0.70308787,0.1515418,0.3406673,0.53165483,0.6159333,0.36644945
0.7535033,0.1921519,0.48791146,0.39013928,0.25776416,0.57235354,0.43334678,0.5650739,0.49414805,0.64023614,0.64156723,0.61853445,0.37521777,0.35866812,0.63156825
0.27312735,0.4605302,0.75178355,0.33134773,0.57286686,0.40562943,0.48667455,0.541209,0.595281,0.22843748,0.75746745,0.52927506,0.31004724,0.6488962,0.5315112
0.66962343,0.23633343,0.61200374,0.23109655,0.44487938,0.5288461,0.36301357,0.66731054,0.4296215,0.5066116,0.7052378,0.6383235,0.34630165,0.53477246,0.57152146
0.55840355,0.33445397,0.700727,0.43571123,0.52209383,0.6234569,0.40885875,0.65118235,0.15088665,0.59130913,0.419494,0.45175838,0.48999086,0.77365613,0.24440925
0.42677394,0.66024333,0.44409752,0.71963584,0.41148257,0.46691185,0.7059479,0.6072402,0.70884144,0.36004993,0.671029,0.1668763,0.5608434,0.44411653,0.42123306
0.3712332,0.6473828,0.5538233,0.25188687,0.7259104,0.3399905,0.80341274,0.65598446,0.77339464,0.318189,0.46321893,0.8128727,0.60859704,0.5423013,0.6553142
0.5861092,0.6562167,0.3189536,0.5933529,0.3898298,0.77550215,0.63067466,0.39021102,0.1845845,0.7436359,0.15441251,0.38567513,0.6150046,0.45121807,0.5030793
0.447901,0.5648388,0.77010685,0.53084904,0.7175684,0.434148,0.15908013,0.6937623,0.4918892,0.1959991,0.7226765,0.48971844,0.48147243,0.5353566,0.4752862
0.37201932,0.64485955,0.3060572,0.7696724,0.5751665,0.5976706,0.14599335,0.66704404,0.4861176,0.6036726,0.4133619,0.53948206,0.6474657,0.57147515,0.204757
0.41558012,0.32476267,0.85859555,0.15861234,0.77063024,0.26600286,0.7808798,0.60369015,0.40456975,0.31535578,0.7590212,0.37969145,0.40321717,0.61478215,0.3358441
0.5280502,0.6895633,0.22813217,0.7018189,0.564328,0.7621171,0.31002554,0.28300366,0.24892333,0.73978394,0.23211773,0.36947677,0.679769,0.6260706,0.24651985
0.54296815,0.5149248,0.527355,0.68262565,0.437013,0.43640256,0.48432198,0.53190166,0.69263023,0.6190907,0.27984366,0.5855313,0.6521763,0.41421673,0.43477497
0.33015344,0.50501096,0.28068793,0.47897094,0.68432176,0.5372908,0.2275235,0.44393474,0.36397213,0.3832445,0.53803444,0.39698902,0.37068158,0.527319,0.2952204
0.21651845,0.49021095,0.5475588,0.547719,0.59408915,0.1706955,0.43856695,0.54885226,0.50983393,0.5647155,0.23711123,0.42553055,0.743902,0.55160135,0.34580714
0.50382173,0.32694024,0.6321938,0.4048586,0.7055257,0.51673555,0.5672785,0.7881452,0.5088159,0.47207716,0.43677783,0.42690027,0.51715535,0.45866218,0.63938046
0.70247805,0.21779037,0.789064,0.17869754,0.3898641,0.33989567,0.7562169,0.40568426,0.4484448,0.34155142,0.7091585,0.35915607,0.19789863,0.5389183,0.6796944
0.66969544,0.2819806,0.4385337,0.504166,0.23144911,0.6799279,0.44085762,0.45509836,0.46442357,0.64054525,0.7880211,0.6358095,0.31842977,0.4296605,0.6615272
0.46104887,0.54466397,0.45174056,0.39823788,0.38820815,0.6478759,0.87613505,0.5086813,0.35271323,0.67091304,0.28248554,0.27953866,0.66873586,0.7061813,0.43519026
0.42542133,0.49689138,0.68437517,0.34577036,0.7510014,0.51353496,0.49269873,0.49930844,0.38778514,0.35775557,0.49746245,0.25480464,0.5595234,0.40912318,0.57548225
0.41901058,0.69907546,0.61750877,0.5127891,0.7888069,0.28442085,0.41092774,0.41311988,0.46662837,0.5590867,0.13428617,0.6164691,0.74044234,0.5910444,0.33925915
0.47303677,0.52928895,0.57741463,0.5518618,0.42086786,0.24956821,0.5567594,0.22506055,0.83476394,0.3400126,0.763512,0.43580005,0.4781453,0.44753042,0.3551634
0.6060653,0.6936404,0.19090879,0.7803305,0.22977823,0.7536198,0.67109025,0.29550204,0.5780732,0.79590327,0.3079241,0.27538782,0.56490505,0.41972822,0.7326892
0.6990383,0.53780264,0.2090048,0.79846877,0.36755082,0.6444808,0.22479352,0.7196,0.5117671,0.50173706,0.6018595,0.4875368,0.55947137,0.35796747,0.49305835
0.42103678,0.5659335,0.3881058,0.5320376,0.5264492,0.5887449,0.72791487,0.49849373,0.34474468,0.52935576,0.33805463,0.48528227,0.71382684,0.352368,0.5544981
0.38791066,0.4000139,0.38840434,0.59533507,0.44077247,0.67470413,0.57808125,0.6364118,0.7014228,0.43909553,0.60459197,0.37204367,0.4858191,0.47177756,0.6687775
0.2434472,0.39028865,0.50398064,0.5271427,0.48546857,0.5125015,0.6860984,0.48790452,0.47821864,0.50161904,0.37042072,0.7457567,0.47203264,0.3338702,0.71357465
0.123854555,0.6472647,0.46320155,0.38377908,0.7584494,0.5727207,0.6081803,0.46186852,0.2568025,0.45733833,0.34416455,0.5191808,0.6120078,0.3891365,0.5199945
0.2162195,0.62405515,0.5355077,0.40667298,0.8452409,0.32224816,0.35128233,0.5152216,0.29231215,0.64645445,0.26722825,0.30940676,0.68455297,0.46463254,0.18181515
0.4181077,0.6841491,0.48920625,0.70508057,0.58259094,0.5728012,0.15189844,0.32558435,0.42141962,0.34149286,0.5079518,0.8197598,0.51972926,0.43614718,0.5763879
0.35261568,0.45823523,0.3982093,0.4364358,0.41842824,0.6855246,0.744323,0.46950236,0.44322854,0.659129,0.417551,0.56094104,0.44876164,0.54795253,0.5622423
0.43510035,0.44064486,0.4608366,0.72763544,0.42523196,0.20367883,0.44539556,0.36971155,0.82071066,0.5039532,0.6738282,0.5752923,0.6319372,0.4456282,0.2859359
0.6974426,0.27644587,0.5693678,0.595914,0.28319556,0.54632294,0.17170653,0.5625312,0.5656871,0.4664462,0.79677796,0.85382915,0.39563626,0.3749296,0.79572254
0.22552335,0.62509084,0.47080034,0.611784,0.72175515,0.57608384,0.29937088,0.5710755,0.16561447,0.68950266,0.18950833,0.30016312,0.66796297,0.75130415,0.11858001
0.61881655,0.6049304,0.72092974,0.406561,0.6968473,0.39357075,0.25106278,0.6745137,0.44861314,0.3805335,0.50843877,0.7885418,0.55397516,0.40790296,0.5798547
0.4601303,0.27690127,0.5130399,0.3807071,0.5114276,0.585702,0.74914485,0.82268536,0.19562271,0.68291867,0.2534078,0.42494223,0.71875846,0.59560573,0.4371864
0.5040745,0.12800355,0.73475236,0.20403312,0.35242632,0.18602796,0.6390627,0.37096658,0.69637656,0.46871823,0.8225028,0.40027624,0.29339507,0.59859204,0.3308105
0.45891526,0.70209825,0.22987606,0.8190731,0.4223096,0.75548977,0.41386473,0.6621144,0.2535133,0.6815888,0.2548813,0.2679721,0.728313,0.33619323,0.593395
0.45651266,0.5253147,0.32784116,0.51930743,0.2946674,0.5022267,0.7072359,0.62751657,0.5626534,0.39003313,0.63983953,0.3727064,0.60581267,0.19400954,0.85919505
0.7670069,0.38928983,0.47052068,0.58120036,0.34925875,0.5237394,0.5587538,0.7964233,0.56219333,0.7726592,0.26513737,0.4396254,0.5056155,0.4008978,0.655517
0.43353802,0.33023137,0.6013096,0.24871804,0.7145493,0.2043495,0.51936585,0.524871,0.5103642,0.40789264,0.59721905,0.57416373,0.43518448,0.34083626,0.40853775
0.61879927,0.46324104,0.54099655,0.43588987,0.4859697,0.5139082,0.6945624,0.6733893,0.66731536,0.53471506,0.6620195,0.5375939,0.4535201,0.6175224,0.31852517
0.17897359,0.7211137,0.57120115,0.41816026,0.73928595,0.4846476,0.5365811,0.4798795,0.36894864,0.31621394,0.39130035,0.6794822,0.63975364,0.32699245,0.67757195
0.5019501,0.6231399,0.46404934,0.8565861,0.4861675,0.65271026,0.13271439,0.53373104,0.446934,0.48821905,0.27099583,0.66749835,0.5311289,0.42362165,0.68484753
0.7865142,0.56213975,0.4922159,0.64499235,0.46514717,0.76453143,0.5228634,0.32151338,0.5311903,0.75806713,0.43469536,0.5923838,0.3590163,0.5732153,0.32508796
0.6945379,0.51261765,0.32663044,0.64564604,0.45514607,0.50556016,0.44272238,0.26266015,0.6667081,0.6390645,0.566177,0.709702,0.51750726,0.62058896,0.21299821
0.40710548,0.29773712,0.5903029,0.1945859,0.70627606,0.41804647,0.7027444,0.61411935,0.19057024,0.5036312,0.22337991,0.4032357,0.6163956,0.6356598,0.37973094
0.1900514,0.65476096,0.64984876,0.54269814,0.81696147,0.38471594,0.32650557,0.75122005,0.5645734,0.45782143,0.2124543,0.81378824,0.6433929,0.6650175,0.4120751
0.37434787,0.61827743,0.47713387,0.8229132,0.399184,0.53254336,0.46819395,0.33425933,0.67412066,0.26470235,0.66628796,0.328295,0.58303726,0.3224318,0.62229955
0.53188485,0.6789321,0.52886933,0.5861451,0.5231843,0.38640743,0.49717137,0.79101145,0.78399,0.3030494,0.68179005,0.40314204,0.56395286,0.37563565,0.58125377
0.7971037,0.3689959,0.34824285,0.44906178,0.2611784,0.62995625,0.6378639,0.2516537,0.40890822,0.7223529,0.4489681,0.36697894,0.418857,0.54971814,0.36608106
0.19744289,0.6428258,0.63779205,0.43256068,0.82246727,0.25806034,0.38624075,0.6297739,0.5881618,0.3823258,0.30070025,0.46801397,0.5750152,0.5341994,0.56268704
0.3980383,0.58411777,0.285266,0.81167096,0.5103198,0.5793713,0.10703988,0.61532617,0.35810992,0.48866114,0.367792,0.6293741,0.69521356,0.49474806,0.43056703
0.6430679,0.4574925,0.3445255,0.4226429,0.36082762,0.34957525,0.59734696,0.558531,0.50639945,0.75684583,0.3137682,0.577163,0.6394507,0.35381043,0.47810635
0.62485033,0.33694187,0.7563766,0.29784042,0.47042906,0.2530467,0.53299904,0.78804964,0.35064358,0.56802016,0.54204994,0.44193396,0.57837236,0.50348437,0.48467413
0.48634195,0.49968374,0.42014092,0.28259817,0.47075793,0.18152459,0.6047492,0.31107092,0.84460497,0.37709847,0.65322137,0.81717414,0.35537192,0.40348268,0.7785315
0.5992586,0.54690987,0.40321505,0.8243332,0.31891868,0.5712195,0.4374367,0.423975,0.6408734,0.6095977,0.5460352,0.29404607,0.53214014,0.52629876,0.2420869
0.40591052,0.5751723,0.30266887,0.5209492,0.5133173,0.5209312,0.6993577,0.5493186,0.8070354,0.521825,0.5916186,0.48691982,0.55233043,0.5551484,0.3051787
0.49637532,0.4734458,0.60747707,0.57475257,0.5656705,0.43028504,0.45184726,0.3715063,0.69347,0.30343217,0.75333786,0.2671447,0.4108845,0.70339924,0.26416978
0.7111227,0.40522116,0.56498206,0.5740839,0.42007273,0.515422,0.538545,0.5242783,0.51195765,0.30570897,0.75470936,0.15663195,0.3684686,0.5319824,0.45983177
0.58789957,0.62818664,0.2893326,0.5493982,0.34584472,0.56840575,0.79269,0.4577086,0.30680108,0.60824716,0.3948721,0.16927035,0.7478479,0.38349512,0.46656415
0.6406917,0.72057945,0.5726971,0.57781243,0.4568476,0.48464143,0.36747727,0.5120764,0.795985,0.44042823,0.7657375,0.841123,0.5277286,0.3134721,0.780391
0.2009843,0.7926045,0.5992514,0.6421012,0.7813472,0.6441877,0.262199,0.35268816,0.2867507,0.5611271,0.2766528,0.66456336,0.5659555,0.6810474,0.2080846
0.8079381,0.37177157,0.6793913,0.38302442,0.3822936,0.39052024,0.50567913,0.4802518,0.641849,0.39639032,0.66517884,0.5295998,0.37643906,0.33186254,0.81061095
0.48897344,0.26009476,0.4663361,0.3918677,0.42541194,0.4451853,0.64308655,0.66144234,0.31868336,0.42263016,0.55450624,0.19929695,0.5025909,0.212682,0.7305423
0.6547606,0.6165562,0.4835107,0.4335676,0.5027933,0.4832133,0.7142856,0.3617385,0.4566667,0.54535514,0.39048147,0.06648768,0.51616746,0.43840846,0.5419385
0.39615688,0.616833,0.63325155,0.60085934,0.67616534,0.5913844,0.24040475,0.47372007,0.28566572,0.2700261,0.5803033,0.28378496,0.49433,0.5181836,0.45799953
0.33879092,0.46723652,0.55985224,0.38791823,0.7292463,0.47062656,0.38749707,0.484227,0.21515337,0.46738902,0.2540009,0.5555383,0.62503535,0.68230915,0.46581683
0.5900103,0.4495626,0.5410921,0.3768387,0.60827386,0.36389256,0.50438184,0.6357836,0.66960037,0.38586584,0.52216184,0.58505124,0.37738454,0.2979208,0.79326093
0.483922,0.7942475,0.48523775,0.40057552,0.7295144,0.6534286,0.5050514,0.5620487,0.6290395,0.5754172,0.25233546,0.64046216,0.42065284,0.5008074,0.6335391
0.54287106,0.7091344,0.3166122,0.6119958,0.44391713,0.81974036,0.5987999,0.28001648,0.5194437,0.62005717,0.54906243,0.34371737,0.44851357,0.37077606,0.38256076
0.11955078,0.58854795,0.49798477,0.39036113,0.8008464,0.4674069,0.5675035,0.3339092,0.4789899,0.4591675,0.24405493,0.75613344,0.4372723,0.58330315,0.51541173
0.42789465,0.25777525,0.66076523,0.35099864,0.43595043,0.23966072,0.76032466,0.73087865,0.6285653,0.55212,0.51830333,0.7749479,0.5784594,0.4364307,0.6429794
0.55625194,0.34558004,0.71822876,0.124627225,0.6226539,0.3407712,0.88138384,0.49143273,0.4957595,0.49014217,0.4783883,0.47308815,0.3982249,0.60085666,0.5961091
0.6651247,0.25813457,0.4841283,0.4603713,0.37939674,0.40909585,0.42255893,0.39093962,0.68724555,0.33130926,0.68348724,0.6717745,0.348046,0.4051115,0.61459315
0.385947,0.60617197,0.5407277,0.3541077,0.7698439,0.45575497,0.6524613,0.35811186,0.36008257,0.33891368,0.3709926,0.38961822,0.5443331,0.5426128,0.38502052
0.66315776,0.5707587,0.29920813,0.65591735,0.24004078,0.5975622,0.72462916,0.74786276,0.60478795,0.64125794,0.5854068,0.2076882,0.70451665,0.35164362,0.61975545
0.30416313,0.6401502,0.41905078,0.4489902,0.59931093,0.75513625,0.6950463,0.7365752,0.23388144,0.6540137,0.3005254,0.68473095,0.53680015,0.5220618,0.46815342
0.6931107,0.22904131,0.66586214,0.2619467,0.53884083,0.38789707,0.4782765,0.60164,0.57804364,0.5661651,0.48116535,0.90888935,0.33676708,0.6372831,0.495691
0.4165904,0.71025395,0.463605,0.6416758,0.6348168,0.51071733,0.5476206,0.70697933,0.52895296,0.37748078,0.52220243,0.31400782,0.5057132,0.45740038,0.6823278
0.69887173,0.31142098,0.47386897,0.5342993,0.2058971,0.36887944,0.476688,0.41199005,0.87734294,0.2975974,0.9295468,0.6742919,0.27308983,0.2710236,0.69520646
0.30484784,0.6990241,0.31104374,0.7493658,0.63199514,0.6315032,0.2592406,0.30415356,0.38190952,0.5057896,0.34902075,0.438216,0.5555769,0.5314056,0.2340012
0.416511,0.78047657,0.3390646,0.700748,0.6423153,0.7423559,0.255275,0.6509572,0.39238894,0.45255557,0.3419299,0.6672862,0.5409684,0.46500233,0.5992741
0.19107021,0.6741807,0.72910976,0.4772318,0.7072199,0.7619588,0.5339992,0.4756934,0.23281361,0.3684405,0.57528347,0.3113703,0.4924984,0.48621416,0.4091394
0.86117804,0.25528944,0.29178417,0.4511844,0.21339576,0.7043098,0.3982945,0.49751562,0.42784718,0.70002156,0.59952337,0.7500896,0.3419006,0.379106,0.6367482
0.30317017,0.6750086,0.68341595,0.6732587,0.7175616,0.62700766,0.35207137,0.76482135,0.29424736,0.28494975,0.40559894,0.5223536,0.62802637,0.61882323,0.4811636
0.16860253,0.6589421,0.4905649,0.4355415,0.7450241,0.45054278,0.39177334,0.3164767,0.2872891,0.4322,0.4934178,0.69360876,0.5174115,0.5301854,0.27206457
0.56570745,0.447913,0.24037617,0.49795473,0.18761536,0.795209,0.81258595,0.5309382,0.3720729,0.63302875,0.41660482,0.38635433,0.43242228,0.3999788,0.72065955
0.83651143,0.5052799,0.6507585,0.47517532,0.43713108,0.5946321,0.6261421,0.82138884,0.2790482,0.5510468,0.6836017,0.20454858,0.6012005,0.47158024,0.38525248
0.5762775,0.48945,0.2687737,0.56087273,0.22470246,0.5489979,0.8134575,0.323769,0.4767903,0.7201159,0.45927367,0.3253537,0.6198007,0.50942135,0.4307893
0.6098472,0.16386054,0.6613627,0.20564844,0.39235318,0.1796307,0.7773106,0.5949718,0.5512003,0.2984465,0.6956142,0.33920985,0.39512447,0.5388817,0.58463186
0.47016054,0.3949426,0.69250584,0.45335746,0.61570764,0.4790558,0.32487896,0.54110986,0.20501862,0.5552313,0.37476486,0.3557655,0.47588387,0.7860218,0.16891965
0.34261334,0.70935667,0.3813585,0.6039702,0.59773624,0.68555754,0.31426468,0.34788424,0.45191064,0.48434418,0.36093664,0.45852762,0.64929223,0.24071166,0.6821044
0.5355251,0.6586412,0.200172,0.7755099,0.5482946,0.79056305,0.37397686,0.5033432,0.2913677,0.70306605,0.1956731,0.51276314,0.69677484,0.63242745,0.27991533
0.80769587,0.38605648,0.71070087,0.4552498,0.32136038,0.5651831,0.5969681,0.35684887,0.6713937,0.65888447,0.56607217,0.67947835,0.33240417,0.53511435,0.580336
0.7026094,0.3218751,0.4666783,0.4485573,0.2770515,0.6755227,0.5984248,0.22885099,0.30179495,0.5637185,0.6369039,0.42638686,0.28957716,0.3686518,0.58241564
0.82956725,0.5542147,0.2790672,0.60710526,0.30943686,0.66299903,0.5527682,0.53760153,0.67022735,0.584778,0.59977406,0.7835182,0.47601902,0.37344176,0.7098675
0.42900586,0.7737689,0.22526214,0.85796636,0.32298863,0.62763786,0.6905803,0.37807947,0.62904584,0.50960994,0.34025222,0.40610537,0.7381615,0.2647541,0.6792964
0.38837257,0.60506934,0.3783403,0.47392952,0.5784424,0.71485794,0.784448,0.40629268,0.20694551,0.80757016,0.11891076,0.62637705,0.61540383,0.66965693,0.3456092
0.4808467,0.40977007,0.54685414,0.41736144,0.36764082,0.63473624,0.68312913,0.45299685,0.24600607,0.7819873,0.41056317,0.42472947,0.60661334,0.6444446,0.49182972
0.37354264,0.236925,0.4443702,0.3777903,0.4506313,0.4822076,0.6747414,0.72474325,0.5237848,0.4210176,0.39649013,0.32454997,0.4926688,0.49447352,0.64160526
0.84648335,0.6330404,0.5144547,0.76703745,0.2903512,0.5096261,0.45245105,0.66226757,0.73678,0.45306852,0.64955384,0.3673394,0.5948892,0.45893505,0.5378175
0.27034155,0.6790565,0.46290597,0.45251003,0.78076565,0.44423336,0.52548546,0.5947982,0.55359244,0.61394495,0.2062863,0.78432727,0.62837267,0.48758265,0.59232247
0.73632634,0.42104295,0.57618123,0.51672006,0.44112617,0.6967117,0.7821965,0.78794557,0.23524587,0.5267223,0.53620565,0.1835703,0.6085532,0.58079004,0.33174875
0.51504993,0.7192355,0.37580267,0.55678755,0.4668999,0.44387987,0.31106085,0.56623036,0.4353998,0.3821005,0.63027173,0.5772839,0.4520988,0.60675657,0.34266612
0.19725008,0.7067985,0.5439778,0.60041785,0.5579659,0.34657553,0.689863,0.6442975,0.54399914,0.32784197,0.6654574,0.23489295,0.6826617,0.36625636,0.64998776
0.37323958,0.49187183,0.41015375,0.44087574,0.47466314,0.67884165,0.53225017,0.60126835,0.1862384,0.43861946,0.5252433,0.7713196,0.45572916,0.3742068,0.534457
0.18698898,0.709805,0.4637523,0.3624445,0.8056035,0.5430324,0.7071667,0.45787266,0.2196505,0.6204869,0.09151555,0.45872843,0.63709897,0.5369612,0.43562818
0.3590568,0.48290318,0.3178654,0.52376217,0.39800856,0.2609823,0.7552097,0.40763772,0.6793483,0.79120314,0.35362783,0.23809423,0.5947071,0.36407086,0.61446935
0.49450505,0.603614,0.4557304,0.5304237,0.3631357,0.6925494,0.47299463,0.51640266,0.7639604,0.3178279,0.79516685,0.6468259,0.34613812,0.30850643,0.7600437
0.48862723,0.39376876,0.33767173,0.57313323,0.20973685,0.6189112,0.59691256,0.3044277,0.62183833,0.5872122,0.6207193,0.772472,0.45496783,0.5981221,0.337856
0.49029112,0.48592496,0.70822966,0.368124,0.67042714,0.27448034,0.41445372,0.47660753,0.778792,0.32708085,0.6232157,0.7493654,0.38722232,0.5232829,0.52824485
0.56633383,0.53111124,0.592511,0.41585284,0.7193955,0.5571741,0.55023736,0.68010896,0.2023716,0.6991621,0.34697586,0.1713344,0.62215513,0.39231905,0.3035141
0.40129665,0.6758812,0.35837513,0.8419075,0.26668498,0.4269666,0.3408253,0.23140624,0.7462834,0.6220534,0.6432967,0.27046835,0.48220056,0.30694404,0.5117232
0.76490164,0.33803895,0.45468202,0.4291187,0.37611026,0.6728072,0.54053086,0.609828,0.24848242,0.69893295,0.38419443,0.43941402,0.54149336,0.31537244,0.72538596
0.6530769,0.67236114,0.4820941,0.6875383,0.50028074,0.47318602,0.25883862,0.62288785,0.42614275,0.5741112,0.49013913,0.32534632,0.59265065,0.42450732,0.5333379
0.6620891,0.57301337,0.7140358,0.564664,0.43948236,0.44895476,0.70679474,0.58130795,0.69722134,0.5778575,0.49861056,0.25642267,0.52737427,0.566889,0.8119746
0.7752856,0.6000531,0.39195788,0.7512566,0.43410856,0.58954674,0.34802166,0.617958,0.5650375,0.41696444,0.5553162,0.47252822,0.50303376,0.34895495,0.6567492
0.18397354,0.47859657,0.5940971,0.29862684,0.83408594,0.2879917,0.2643652,0.43121263,0.4228502,0.3432883,0.40908483,0.6296376,0.47165206,0.6192261,0.25893453
0.24298021,0.743681,0.45691785,0.4371792,0.83565724,0.612622,0.48016244,0.40567318,0.38717088,0.527353,0.16322277,0.44054183,0.6310719,0.3490528,0.6643099
0.22497697,0.71517986,0.7740485,0.5331579,0.801822,0.27294508,0.3083491,0.3198847,0.7294516,0.31631786,0.29184052,0.8263338,0.5324768,0.57873344,0.50489575
0.41906342,0.5367656,0.7355969,0.20980579,0.8075705,0.26145887,0.62108856,0.7617381,0.7918909,0.33864,0.5333987,0.7693345,0.5545821,0.6181139,0.58662033
0.26347932,0.30916527,0.5582485,0.27172488,0.5357205,0.4298212,0.63820475,0.48877952,0.47699654,0.6375752,0.4448557,0.67835546,0.4501451,0.5150809,0.43992305
0.54476684,0.55697167,0.42058536,0.7473464,0.3267099,0.5414635,0.5902957,0.55186075,0.713106,0.5803453,0.641464,0.23070496,0.5300415,0.34994334,0.38642275
0.26060286,0.47314247,0.6044053,0.3361442,0.7389934,0.8604465,0.6361754,0.6526789,0.2879966,0.531309,0.33638987,0.62291414,0.36796448,0.6445699,0.54352415
0.6753696,0.5312414,0.39226642,0.5660455,0.4390951,0.26467305,0.29840878,0.6092036,0.6400799,0.36594552,0.6007655,0.43286553,0.5140285,0.23450974,0.7658695
0.82782614,0.22226357,0.47737998,0.6283283,0.13183703,0.41638458,0.3225159,0.24581994,0.83862525,0.4041342,0.87921524,0.5585333,0.2999037,0.38072106,0.57230633
0.23576999,0.4869244,0.3836346,0.60750014,0.57468385,0.35842302,0.25197363,0.39281023,0.58892363,0.6412507,0.2750503,0.8479022,0.63431484,0.56059134,0.21463045
0.82597303,0.4339485,0.61238,0.66941667,0.26415586,0.5080006,0.45332778,0.5710278,0.71692455,0.7172601,0.46904495,0.55349934,0.44794735,0.49230933,0.6853224
