code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2013J,676760,M,South East Region,A Level or Equivalent,20-30%,0-35,0,150,N,Withdrawn
GGG,2014J,2473058,F,Wales,Lower Than A Level,50-60%,0-35,5,90,N,Pass
GGG,2014J,626282,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,6,135,N,Pass
CCC,2013J,528175,M,Scotland,Lower Than A Level,40-50%,0-35,0,540,N,Fail
DDD,2013J,516405,F,East Anglian Region,HE Qualification,90-100%,35-55,1,60,N,Withdrawn
EEE,2014J,625067,F,Wales,A Level or Equivalent,30-40%,0-35,2,90,N,Fail
BBB,2014J,519012,F,East Anglian Region,No Formal quals,50-60%,0-35,1,280,N,Fail
GGG,2013B,558806,F,Scotland,HE Qualification,90-100%,55<=,1,205,N,Distinction
FFF,2014J,650031,M,South Region,HE Qualification,10-20,0-35,0,40,N,Pass
BBB,2014B,590994,M,South East Region,Lower Than A Level,30-40%,0-35,3,30,N,Withdrawn
BBB,2013J,686921,M,Ireland,A Level or Equivalent,70-80%,0-35,0,170,N,Distinction
CCC,2014B,604950,F,Ireland,HE Qualification,10-20,0-35,0,540,Y,Pass
BBB,2013J,536900,M,West Midlands Region,A Level or Equivalent,70-80%,55<=,0,30,N,Pass
AAA,2014J,1541133,M,North Western Region,Post Graduate Qualification,40-50%,35-55,6,50,N,Withdrawn
DDD,2014J,87732,M,South Region,Lower Than A Level,10-20,55<=,3,75,N,Pass
EEE,2013J,634905,M,Scotland,Lower Than A Level,30-40%,35-55,0,370,N,Pass
FFF,2014J,503183,M,South East Region,A Level or Equivalent,70-80%,0-35,0,325,N,Fail
EEE,2013J,543910,F,Ireland,Lower Than A Level,50-60%,0-35,2,150,N,Distinction
FFF,2013B,614879,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,4,140,Y,Fail
DDD,2014J,542287,F,Wales,Lower Than A Level,30-40%,35-55,1,30,N,Fail
DDD,2013B,342685,F,East Midlands Region,Post Graduate Qualification,40-50%,0-35,4,90,N,Pass
BBB,2013B,2526493,F,East Anglian Region,Lower Than A Level,40-50%,55<=,0,270,N,Fail
CCC,2014J,630030,M,North Western Region,No Formal quals,30-40%,35-55,4,280,N,Pass
FFF,2013J,651561,M,London Region,Post Graduate Qualification,30-40%,0-35,6,390,Y,Distinction
BBB,2014B,686705,M,South West Region,HE Qualification,50-60%,35-55,3,235,Y,Withdrawn
FFF,2014J,613720,F,Yorkshire Region,A Level or Equivalent,90-100%,55<=,6,420,N,Distinction
BBB,2013J,469614,M,West Midlands Region,A Level or Equivalent,20-30%,55<=,6,235,N,Pass
DDD,2014J,526177,M,Scotland,A Level or Equivalent,30-40%,35-55,1,65,N,Pass
BBB,2014B,496542,F,London Region,HE Qualification,50-60%,0-35,2,70,N,Pass
BBB,2013B,588963,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,95,N,Fail
DDD,2014J,648470,F,North Region,A Level or Equivalent,20-30%,0-35,4,585,N,Withdrawn
AAA,2014J,695031,M,London Region,A Level or Equivalent,80-90%,35-55,0,70,Y,Fail
DDD,2013J,606663,F,North Region,A Level or Equivalent,20-30%,0-35,3,140,N,Withdrawn
GGG,2014B,336684,M,London Region,A Level or Equivalent,20-30%,0-35,4,145,N,Pass
BBB,2013J,363711,M,South East Region,Lower Than A Level,50-60%,55<=,4,280,N,Pass
GGG,2014B,550420,M,Scotland,A Level or Equivalent,70-80%,0-35,3,240,N,Fail
CCC,2014J,696615,F,West Midlands Region,No Formal quals,10-20,0-35,1,80,N,Fail
GGG,2013J,632725,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,585,N,Distinction
GGG,2013J,77845,F,Wales,Lower Than A Level,90-100%,0-35,6,240,N,Pass
CCC,2013J,560968,F,West Midlands Region,No Formal quals,10-20,0-35,1,165,N,Fail
CCC,2013B,625357,M,East Midlands Region,A Level or Equivalent,N/A,35-55,2,100,N,Withdrawn
GGG,2014J,2437428,M,London Region,HE Qualification,0-10%,0-35,0,210,N,Distinction
BBB,2014J,686358,F,South East Region,Lower Than A Level,0-10%,35-55,5,90,N,Pass
EEE,2013J,532121,M,Scotland,Lower Than A Level,90-100%,0-35,6,85,N,Pass
BBB,2013J,71578,M,North Region,Lower Than A Level,30-40%,0-35,2,130,N,Pass
DDD,2014J,500668,F,East Midlands Region,HE Qualification,20-30%,0-35,5,140,N,Pass
BBB,2014B,1721462,M,London Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
BBB,2014J,569729,M,South Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass
FFF,2014J,2640992,F,South Region,Lower Than A Level,90-100%,0-35,3,390,N,Pass
BBB,2014J,584571,M,East Midlands Region,Lower Than A Level,0-10%,0-35,6,215,N,Fail
GGG,2013J,2297896,M,North Western Region,HE Qualification,80-90%,55<=,1,205,Y,Withdrawn
BBB,2014J,614562,F,North Region,Lower Than A Level,30-40%,35-55,1,195,Y,Withdrawn
BBB,2014J,590849,F,South Region,Post Graduate Qualification,60-70%,35-55,5,120,N,Distinction
FFF,2013J,238301,F,London Region,A Level or Equivalent,80-90%,55<=,3,235,Y,Pass
CCC,2013J,613235,F,North Western Region,No Formal quals,40-50%,55<=,3,60,N,Pass
FFF,2014J,551886,M,South Region,A Level or Equivalent,40-50%,35-55,0,150,N,Withdrawn
DDD,2013J,597761,M,South Region,HE Qualification,20-30%,0-35,0,250,N,Pass
BBB,2014J,498543,F,West Midlands Region,Lower Than A Level,20-30%,55<=,5,655,N,Pass
DDD,2013J,622275,F,London Region,Lower Than A Level,30-40%,0-35,4,270,N,Withdrawn
DDD,2013J,177967,F,Wales,No Formal quals,60-70%,35-55,6,250,N,Fail
FFF,2014J,647910,M,Scotland,Lower Than A Level,10-20,0-35,6,280,Y,Pass
CCC,2014J,596332,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,3,150,N,Fail
CCC,2014J,515285,F,North Western Region,HE Qualification,60-70%,0-35,3,240,N,Pass
BBB,2013B,2681270,M,North Western Region,A Level or Equivalent,90-100%,35-55,1,30,N,Pass
EEE,2013B,634888,M,London Region,Post Graduate Qualification,20-30%,35-55,1,135,Y,Withdrawn
BBB,2014J,683555,M,London Region,A Level or Equivalent,40-50%,0-35,5,70,Y,Withdrawn
EEE,2014B,550521,M,North Western Region,A Level or Equivalent,10-20,55<=,4,255,N,Fail
AAA,2014J,610931,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
GGG,2013J,2627449,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,4,165,N,Withdrawn
BBB,2014J,646169,M,Wales,A Level or Equivalent,80-90%,35-55,1,60,N,Distinction
FFF,2014J,606304,F,Ireland,A Level or Equivalent,10-20,55<=,4,585,N,Pass
BBB,2014J,532862,F,South East Region,Lower Than A Level,20-30%,0-35,1,200,N,Pass
AAA,2013B,558518,F,North Region,A Level or Equivalent,70-80%,0-35,4,315,N,Withdrawn
FFF,2014J,643477,F,London Region,A Level or Equivalent,70-80%,0-35,0,310,N,Pass
FFF,2013J,547581,F,Wales,A Level or Equivalent,40-50%,55<=,5,75,N,Distinction
DDD,2014J,687007,M,Wales,A Level or Equivalent,40-50%,35-55,4,250,N,Pass
FFF,2014J,577502,M,Wales,Post Graduate Qualification,20-30%,0-35,4,250,N,Fail
FFF,2014J,651061,M,South Region,A Level or Equivalent,60-70%,0-35,2,180,N,Pass
BBB,2014J,74734,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,5,150,N,Distinction
FFF,2014J,2349825,F,Wales,A Level or Equivalent,30-40%,0-35,1,370,N,Distinction
AAA,2014J,530987,F,Wales,A Level or Equivalent,20-30%,0-35,0,40,N,Pass
DDD,2013B,602607,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,215,Y,Withdrawn
DDD,2013J,591719,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,140,N,Withdrawn
EEE,2013J,646579,F,East Midlands Region,Lower Than A Level,30-40%,0-35,4,255,N,Distinction
CCC,2014B,574063,M,West Midlands Region,A Level or Equivalent,10-20,55<=,5,65,N,Pass
GGG,2014J,407303,M,North Western Region,No Formal quals,0-10%,55<=,2,140,N,Fail
AAA,2014B,494291,M,South West Region,Lower Than A Level,10-20,0-35,1,80,N,Withdrawn
DDD,2013J,1338955,F,Scotland,A Level or Equivalent,40-50%,0-35,6,310,N,Withdrawn
CCC,2014B,695653,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,5,90,N,Withdrawn
GGG,2013J,549337,F,Yorkshire Region,A Level or Equivalent,80-90%,55<=,4,75,N,Distinction
FFF,2014J,2642717,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,80,N,Pass
DDD,2014B,388432,M,Yorkshire Region,A Level or Equivalent,10-20,55<=,0,110,N,Distinction
DDD,2014J,2643028,M,Wales,A Level or Equivalent,10-20,35-55,0,175,N,Withdrawn
DDD,2013B,626585,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,4,110,N,Withdrawn
FFF,2014B,576159,M,Ireland,Post Graduate Qualification,10-20,35-55,0,175,N,Withdrawn
BBB,2013J,345083,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,65,N,Withdrawn
AAA,2014J,532000,F,East Anglian Region,Lower Than A Level,80-90%,55<=,1,195,N,Fail
FFF,2014J,685702,F,Ireland,A Level or Equivalent,40-50%,55<=,1,155,N,Pass
CCC,2014J,548994,M,Yorkshire Region,A Level or Equivalent,30-40%,55<=,0,255,N,Pass
FFF,2013J,609229,M,Ireland,Post Graduate Qualification,70-80%,35-55,6,255,N,Withdrawn
AAA,2014J,40333,M,Wales,A Level or Equivalent,90-100%,0-35,0,160,N,Pass
FFF,2013J,582452,M,North Western Region,Lower Than A Level,80-90%,0-35,0,115,N,Fail
AAA,2014J,524731,M,Scotland,A Level or Equivalent,0-10%,0-35,6,220,N,Withdrawn
FFF,2014B,1529458,F,North Western Region,Lower Than A Level,50-60%,55<=,0,200,N,Fail
DDD,2014J,612149,F,East Midlands Region,Lower Than A Level,30-40%,0-35,6,150,N,Withdrawn
CCC,2014B,247653,F,London Region,Lower Than A Level,30-40%,0-35,6,105,N,Fail
GGG,2013B,624585,F,West Midlands Region,A Level or Equivalent,10-20,35-55,5,165,N,Withdrawn
FFF,2014B,440637,M,West Midlands Region,Lower Than A Level,20-30%,0-35,5,240,N,Distinction
DDD,2014B,581647,F,South West Region,A Level or Equivalent,30-40%,0-35,2,60,N,Withdrawn
FFF,2013J,609583,M,South East Region,A Level or Equivalent,20-30%,35-55,2,150,N,Withdrawn
DDD,2013J,2377769,F,Scotland,A Level or Equivalent,50-60%,0-35,0,390,N,Distinction
FFF,2013J,206245,M,South Region,Lower Than A Level,40-50%,35-55,6,200,N,Pass
DDD,2014J,682891,M,South Region,A Level or Equivalent,0-10%,55<=,2,85,N,Withdrawn
GGG,2013J,1493476,F,Yorkshire Region,A Level or Equivalent,0-10%,55<=,0,90,N,Distinction
BBB,2014J,96291,F,London Region,A Level or Equivalent,90-100%,55<=,0,60,N,Fail
FFF,2013J,650232,M,Wales,A Level or Equivalent,N/A,55<=,0,585,N,Withdrawn
AAA,2014J,536767,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,3,585,Y,Fail
BBB,2014B,574470,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,2,280,Y,Distinction
GGG,2014J,2615849,M,London Region,A Level or Equivalent,20-30%,55<=,1,45,N,Pass
GGG,2014J,632923,M,Scotland,A Level or Equivalent,10-20,35-55,2,85,N,Pass
GGG,2014J,696361,F,North Western Region,A Level or Equivalent,20-30%,55<=,1,55,N,Fail
DDD,2014J,696833,F,East Anglian Region,A Level or Equivalent,60-70%,55<=,0,115,N,Fail
DDD,2014J,517094,M,West Midlands Region,Post Graduate Qualification,10-20,0-35,5,315,N,Pass
DDD,2014B,592577,F,West Midlands Region,Post Graduate Qualification,70-80%,0-35,6,325,N,Fail
GGG,2013J,598824,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,4,205,N,Fail
CCC,2013J,2619719,F,London Region,Lower Than A Level,50-60%,0-35,6,120,Y,Distinction
FFF,2013J,571223,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
DDD,2014J,544467,M,Yorkshire Region,A Level or Equivalent,80-90%,55<=,6,115,N,Distinction
FFF,2013J,1622020,F,East Midlands Region,A Level or Equivalent,10-20,55<=,0,85,Y,Distinction
DDD,2013J,621923,M,London Region,A Level or Equivalent,0-10%,0-35,3,155,N,Withdrawn
FFF,2014J,2588742,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,6,180,N,Fail
CCC,2013J,646470,F,West Midlands Region,A Level or Equivalent,10-20,0-35,4,70,N,Pass
DDD,2013J,679327,M,Scotland,A Level or Equivalent,80-90%,55<=,1,310,N,Pass
FFF,2014J,84299,F,West Midlands Region,A Level or Equivalent,10-20,35-55,6,280,Y,Distinction
GGG,2014J,574099,M,West Midlands Region,HE Qualification,40-50%,0-35,6,180,Y,Withdrawn
BBB,2014J,616526,M,Ireland,A Level or Equivalent,0-10%,35-55,0,325,Y,Pass
CCC,2013J,620368,M,North Region,A Level or Equivalent,10-20,0-35,2,195,Y,Distinction
BBB,2014B,591165,F,London Region,Lower Than A Level,50-60%,0-35,5,50,N,Fail
GGG,2013J,640753,M,South West Region,Post Graduate Qualification,90-100%,0-35,6,655,N,Fail
BBB,2013B,2046324,M,South East Region,HE Qualification,40-50%,0-35,4,655,N,Pass
BBB,2013J,578616,F,South Region,HE Qualification,0-10%,0-35,0,120,N,Pass
CCC,2014J,654943,M,South Region,A Level or Equivalent,80-90%,0-35,6,360,Y,Distinction
CCC,2014B,547173,M,London Region,A Level or Equivalent,50-60%,55<=,0,330,Y,Pass
AAA,2014J,2581603,M,Scotland,A Level or Equivalent,10-20,55<=,0,160,Y,Fail
DDD,2013J,549825,M,East Anglian Region,Post Graduate Qualification,40-50%,0-35,6,420,N,Pass
BBB,2014J,551628,F,London Region,A Level or Equivalent,30-40%,0-35,2,235,N,Distinction
BBB,2013B,641401,F,South West Region,Lower Than A Level,10-20,0-35,0,105,N,Distinction
GGG,2013J,1910111,M,East Anglian Region,Lower Than A Level,10-20,55<=,2,480,Y,Fail
DDD,2014J,2459279,F,North Region,Post Graduate Qualification,30-40%,35-55,0,300,N,Pass
CCC,2013J,645499,M,Scotland,Lower Than A Level,10-20,35-55,0,330,N,Withdrawn
EEE,2013B,592471,F,Ireland,Lower Than A Level,10-20,0-35,1,120,Y,Pass
FFF,2014J,612600,F,Ireland,A Level or Equivalent,80-90%,55<=,1,225,N,Pass
FFF,2014J,641840,M,North Region,A Level or Equivalent,20-30%,55<=,2,85,N,Pass
FFF,2013J,2606871,F,South Region,Lower Than A Level,N/A,55<=,0,135,N,Fail
BBB,2014J,234827,M,North Western Region,A Level or Equivalent,90-100%,55<=,3,160,Y,Pass
GGG,2014B,2300913,M,Scotland,Lower Than A Level,90-100%,0-35,0,95,N,Pass
BBB,2014J,584274,M,South Region,A Level or Equivalent,30-40%,0-35,0,75,Y,Withdrawn
GGG,2014B,547718,M,East Anglian Region,Post Graduate Qualification,70-80%,35-55,2,50,N,Fail
CCC,2013B,305935,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,585,N,Pass
BBB,2013J,630774,M,Scotland,A Level or Equivalent,40-50%,55<=,6,130,N,Pass
FFF,2013B,612048,M,South Region,A Level or Equivalent,N/A,55<=,0,175,Y,Withdrawn
CCC,2014J,607530,F,London Region,Lower Than A Level,60-70%,0-35,0,200,N,Pass
DDD,2013B,551136,M,Yorkshire Region,No Formal quals,N/A,35-55,1,115,N,Pass
FFF,2014J,275711,M,South West Region,Post Graduate Qualification,70-80%,55<=,0,45,N,Distinction
FFF,2014J,628435,F,Wales,Lower Than A Level,50-60%,55<=,2,330,Y,Pass
DDD,2013J,488755,M,East Anglian Region,Lower Than A Level,N/A,35-55,0,280,N,Pass
BBB,2013J,2578704,F,Scotland,No Formal quals,70-80%,0-35,6,215,Y,Fail
AAA,2013J,678831,M,East Anglian Region,Post Graduate Qualification,90-100%,35-55,3,220,Y,Pass
FFF,2014B,503731,M,South West Region,Lower Than A Level,30-40%,35-55,3,80,N,Fail
DDD,2014B,651089,M,East Anglian Region,Lower Than A Level,0-10%,55<=,3,655,N,Pass
GGG,2014J,630946,F,London Region,HE Qualification,20-30%,0-35,0,150,N,Pass
AAA,2013J,519995,F,Scotland,No Formal quals,0-10%,0-35,3,135,N,Withdrawn
CCC,2014J,477825,F,South Region,HE Qualification,60-70%,35-55,0,90,Y,Withdrawn
DDD,2013J,2221869,M,Scotland,Lower Than A Level,60-70%,55<=,1,140,Y,Pass
DDD,2014B,232072,M,Ireland,Lower Than A Level,0-10%,55<=,3,235,Y,Withdrawn
AAA,2014B,472981,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,3,655,N,Pass
GGG,2014B,645800,M,South West Region,A Level or Equivalent,40-50%,0-35,3,180,N,Withdrawn
AAA,2013J,651748,F,South West Region,Post Graduate Qualification,50-60%,35-55,3,40,N,Pass
FFF,2013J,551052,M,London Region,Lower Than A Level,80-90%,55<=,3,150,N,Distinction
DDD,2013J,561419,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,4,90,N,Fail
CCC,2014J,572434,M,London Region,Lower Than A Level,50-60%,55<=,3,75,N,Fail
FFF,2014J,335421,M,South Region,Lower Than A Level,20-30%,0-35,0,85,N,Distinction
BBB,2014B,2707979,M,West Midlands Region,No Formal quals,70-80%,0-35,2,540,N,Distinction
CCC,2014J,554813,M,London Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass
GGG,2014J,655629,M,South West Region,A Level or Equivalent,50-60%,0-35,0,215,N,Distinction
FFF,2014B,24186,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,3,120,N,Pass
AAA,2014J,609194,F,London Region,HE Qualification,10-20,0-35,0,150,N,Withdrawn
GGG,2013J,2187146,M,North Western Region,A Level or Equivalent,0-10%,0-35,3,240,N,Withdrawn
CCC,2014J,433165,M,South West Region,Lower Than A Level,30-40%,0-35,0,255,N,Withdrawn
FFF,2014J,512961,F,South West Region,HE Qualification,0-10%,35-55,5,150,Y,Distinction
BBB,2014J,490391,M,South West Region,A Level or Equivalent,90-100%,0-35,3,225,N,Pass
DDD,2013B,529871,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,45,N,Withdrawn
EEE,2013J,275296,M,Wales,Post Graduate Qualification,60-70%,35-55,5,180,N,Distinction
DDD,2013J,1673876,F,Wales,A Level or Equivalent,20-30%,35-55,5,90,Y,Fail
FFF,2013J,496493,M,South East Region,A Level or Equivalent,80-90%,0-35,4,180,Y,Pass
BBB,2014B,512123,M,South Region,A Level or Equivalent,50-60%,0-35,4,60,N,Pass
GGG,2014J,526679,M,Scotland,Lower Than A Level,0-10%,0-35,0,420,N,Fail
GGG,2014B,606757,M,North Western Region,No Formal quals,30-40%,0-35,0,130,N,Withdrawn
FFF,2014J,611051,M,Ireland,A Level or Equivalent,0-10%,0-35,5,120,Y,Withdrawn
GGG,2013B,596646,M,South East Region,Lower Than A Level,40-50%,35-55,6,480,Y,Withdrawn
FFF,2014B,250644,M,Scotland,No Formal quals,10-20,0-35,0,75,N,Pass
CCC,2014B,349777,F,Ireland,Lower Than A Level,10-20,0-35,0,60,Y,Pass
CCC,2014B,316098,F,South West Region,A Level or Equivalent,70-80%,0-35,4,155,N,Pass
AAA,2014J,536843,F,North Western Region,Post Graduate Qualification,30-40%,0-35,2,135,N,Pass
CCC,2013J,649843,M,London Region,A Level or Equivalent,40-50%,35-55,0,165,N,Withdrawn
EEE,2013B,1958121,M,North Western Region,A Level or Equivalent,90-100%,35-55,0,155,N,Distinction
BBB,2014J,511962,M,South West Region,Lower Than A Level,80-90%,35-55,6,105,N,Withdrawn
AAA,2014J,1871598,M,South East Region,A Level or Equivalent,70-80%,35-55,0,180,N,Withdrawn
FFF,2014J,187601,F,London Region,Lower Than A Level,10-20,35-55,5,50,N,Fail
FFF,2013J,508469,M,South Region,A Level or Equivalent,10-20,0-35,3,310,N,Pass
AAA,2014J,613718,M,London Region,HE Qualification,40-50%,0-35,0,325,N,Pass
FFF,2014J,523419,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,3,115,N,Distinction
BBB,2014J,562696,M,North Region,A Level or Equivalent,0-10%,55<=,6,140,N,Withdrawn
DDD,2013J,617678,F,Wales,A Level or Equivalent,60-70%,0-35,5,65,Y,Pass
DDD,2013J,520230,F,Yorkshire Region,A Level or Equivalent,60-70%,55<=,6,250,N,Pass
FFF,2014B,596637,F,North Region,HE Qualification,80-90%,35-55,6,240,Y,Pass
BBB,2013B,655115,M,London Region,A Level or Equivalent,N/A,0-35,0,60,N,Pass
FFF,2014B,190910,M,London Region,Lower Than A Level,20-30%,35-55,2,135,N,Fail
BBB,2013J,2605030,M,South Region,A Level or Equivalent,60-70%,35-55,0,95,N,Pass
GGG,2014J,598969,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,160,N,Pass
BBB,2014B,551287,M,West Midlands Region,No Formal quals,70-80%,55<=,1,160,N,Withdrawn
DDD,2014J,253633,F,North Region,A Level or Equivalent,90-100%,35-55,2,280,N,Withdrawn
CCC,2014J,634583,M,Scotland,A Level or Equivalent,60-70%,55<=,4,85,N,Withdrawn
BBB,2014J,586046,F,Yorkshire Region,A Level or Equivalent,50-60%,55<=,6,30,Y,Pass
FFF,2014J,613107,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,225,N,Withdrawn
DDD,2014B,699170,M,Yorkshire Region,HE Qualification,10-20,35-55,5,270,N,Pass
FFF,2014J,438452,M,Wales,Lower Than A Level,60-70%,35-55,4,270,Y,Withdrawn
BBB,2013J,575766,M,South Region,Lower Than A Level,80-90%,55<=,6,300,N,Pass
BBB,2013J,649745,M,Ireland,A Level or Equivalent,70-80%,0-35,4,215,N,Fail
GGG,2014J,482945,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,3,300,N,Withdrawn
CCC,2014J,226890,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,345,Y,Pass
BBB,2014B,689574,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,95,N,Pass
EEE,2014J,611017,M,Yorkshire Region,No Formal quals,10-20,55<=,2,430,Y,Pass
DDD,2013J,627961,M,London Region,A Level or Equivalent,70-80%,0-35,5,110,N,Pass
DDD,2013J,657231,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,5,310,N,Fail
FFF,2014J,684687,M,East Anglian Region,HE Qualification,10-20,35-55,5,135,N,Fail
GGG,2014J,2448699,F,North Region,Post Graduate Qualification,20-30%,55<=,0,55,N,Distinction
BBB,2014J,552420,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,55,N,Distinction
CCC,2013B,576791,M,South West Region,A Level or Equivalent,30-40%,0-35,5,40,N,Pass
FFF,2014B,694914,M,Wales,A Level or Equivalent,20-30%,0-35,0,55,N,Pass
FFF,2013J,650666,F,South Region,HE Qualification,30-40%,0-35,6,110,N,Fail
DDD,2014B,590789,F,West Midlands Region,No Formal quals,60-70%,0-35,6,50,Y,Withdrawn
DDD,2014J,577827,M,Scotland,HE Qualification,60-70%,35-55,0,55,N,Withdrawn
FFF,2013B,423488,F,North Region,A Level or Equivalent,70-80%,55<=,1,75,N,Pass
BBB,2013J,675699,F,North Region,Lower Than A Level,60-70%,55<=,2,655,N,Withdrawn
GGG,2014J,596376,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,3,330,N,Withdrawn
CCC,2014J,568045,F,South Region,Lower Than A Level,0-10%,0-35,6,655,N,Distinction
EEE,2014J,589279,F,South East Region,HE Qualification,70-80%,0-35,2,150,N,Withdrawn
DDD,2013B,545118,M,South Region,Lower Than A Level,10-20,35-55,3,60,Y,Withdrawn
FFF,2013J,487573,M,East Midlands Region,Post Graduate Qualification,20-30%,35-55,0,110,N,Withdrawn
FFF,2014J,2577437,M,South West Region,Lower Than A Level,40-50%,35-55,0,240,N,Withdrawn
FFF,2014B,600254,M,North Western Region,A Level or Equivalent,0-10%,35-55,4,220,N,Pass
FFF,2014J,612338,F,Scotland,A Level or Equivalent,30-40%,0-35,0,180,N,Pass
BBB,2014B,421754,F,South East Region,A Level or Equivalent,N/A,0-35,1,140,N,Withdrawn
CCC,2014B,1622944,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,155,N,Distinction
GGG,2014J,507113,F,North Western Region,Lower Than A Level,80-90%,0-35,0,50,N,Distinction
GGG,2014B,164148,F,North Region,A Level or Equivalent,90-100%,0-35,6,150,N,Withdrawn
GGG,2014B,118887,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,1,180,N,Fail
CCC,2013J,549190,F,West Midlands Region,A Level or Equivalent,N/A,0-35,1,255,N,Fail
EEE,2014J,645607,M,Scotland,No Formal quals,20-30%,55<=,3,180,N,Fail
CCC,2014J,563706,M,East Anglian Region,A Level or Equivalent,70-80%,55<=,5,40,Y,Pass
FFF,2014J,572414,M,South East Region,A Level or Equivalent,20-30%,0-35,4,90,Y,Fail
FFF,2014B,634701,M,South Region,Lower Than A Level,70-80%,35-55,4,160,N,Withdrawn
DDD,2014B,583051,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,240,Y,Fail
DDD,2013B,2098108,M,Yorkshire Region,HE Qualification,40-50%,0-35,4,430,N,Distinction
FFF,2014B,155984,F,North Region,Lower Than A Level,80-90%,0-35,2,480,N,Withdrawn
EEE,2014J,674720,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn
GGG,2013B,552273,M,East Anglian Region,Lower Than A Level,50-60%,0-35,3,50,N,Fail
GGG,2013B,681298,F,London Region,HE Qualification,50-60%,35-55,4,345,Y,Fail
DDD,2014B,1931370,M,London Region,A Level or Equivalent,30-40%,35-55,0,55,N,Pass
GGG,2013J,601123,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,55,N,Withdrawn
EEE,2013J,531464,M,Yorkshire Region,A Level or Equivalent,70-80%,55<=,5,80,N,Pass
CCC,2014B,611402,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,2,280,N,Pass
FFF,2013J,596432,M,London Region,Lower Than A Level,40-50%,0-35,6,65,N,Withdrawn
BBB,2014J,403085,M,South Region,No Formal quals,50-60%,0-35,2,355,Y,Pass
BBB,2013B,591845,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,345,N,Distinction
FFF,2014B,551495,M,South Region,Post Graduate Qualification,60-70%,35-55,5,345,N,Pass
BBB,2013J,445451,F,Scotland,A Level or Equivalent,80-90%,0-35,2,55,N,Pass
BBB,2013J,282038,M,London Region,Lower Than A Level,40-50%,0-35,6,280,Y,Withdrawn
BBB,2013J,514277,F,East Midlands Region,A Level or Equivalent,40-50%,55<=,0,255,Y,Pass
CCC,2014J,642310,M,Scotland,A Level or Equivalent,20-30%,0-35,0,65,N,Pass
BBB,2013J,356735,F,South West Region,Lower Than A Level,90-100%,35-55,6,200,N,Distinction
FFF,2014J,2156733,M,Ireland,A Level or Equivalent,30-40%,0-35,1,180,N,Withdrawn
BBB,2013J,688856,M,Scotland,A Level or Equivalent,30-40%,0-35,6,180,N,Withdrawn
EEE,2014J,681059,F,South East Region,Lower Than A Level,60-70%,0-35,0,150,N,Fail
DDD,2014J,689855,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,430,N,Withdrawn
EEE,2014J,611245,M,South Region,Lower Than A Level,70-80%,0-35,6,90,N,Pass
DDD,2014J,637906,F,London Region,Lower Than A Level,20-30%,55<=,0,430,N,Withdrawn
DDD,2014B,251916,M,North Region,Lower Than A Level,10-20,55<=,3,165,N,Pass
